user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20
24594,1240,2047,1274,2172,1145,1152,239,1133,1930,2052,597,1118,1207,1142,1292,255,1140,1285,1664,1193
15226,273,1012,1317,1145,1247,1794,1355,857,812,2261,1135,1588,2099,2110,1404,859,1918,1827,1414,958
33791,1382,2058,1597,1409,1624,2246,1659,1660,53,1676,595,2737,2312,2580,1825,1162,1655,264,2500,1148
3251,1240,1235,239,426,1116,1135,1152,1127,1666,255,1194,1209,1597,1397,1380,812,1655,282,1891,288
5823,401,64,45,19,174,140,200,70,295,697,35,108,103,39,146,128,139,331,294,633
36376,426,425,263,227,262,719,226,439,572,249,511,588,75,797,270,737,427,440,708,551
36009,953,427,1417,1170,481,230,1171,1174,1395,1633,1675,525,1429,1053,891,1475,1064,770,2111,802
32443,2484,1611,2931,2362,1999,2437,2689,2251,2530,2358,2124,2923,2649,2249,3193,1450,1117,2824,2271,2228
4056,228,1444,261,1487,2240,257,439,2595,2667,1461,2295,3548,1075,1434,2216,1967,426,1453,1405,77
22432,221,439,199,440,183,192,1062,253,233,186,592,277,511,308,1040,270,460,719,583,93
8940,301,472,474,867,528,665,413,676,211,636,531,577,787,147,57,479,154,493,478,337
33216,1,1621,569,192,346,1387,3463,2266,277,53,356,458,1184,285,325,326,833,2544,307,372
12192,8,26,13,325,101,189,21,318,372,458,307,161,195,1,28,352,502,10,12,108
20173,104,46,108,139,106,295,36,30,21,45,162,317,393,634,304,68,180,357,294,181
33952,493,921,315,472,697,636,790,1110,705,731,1675,1226,478,413,57,866,462,768,1198,902
20825,63,176,6,246,75,9,43,224,256,228,426,24,80,225,249,1116,437,181,435,71
31856,515,595,1125,1824,306,575,271,571,1270,2228,1825,264,1344,1577,842,378,1791,704,216,258
19123,45,345,46,102,321,139,294,146,654,4,113,108,118,20,127,128,30,160,333,64
31510,1247,1320,1240,1604,1918,437,2459,2122,1926,1930,1133,1925,1326,1325,241,1799,1150,1317,1664,2194
9848,34,269,829,1794,1292,428,436,1317,859,1180,1274,1404,2052,1194,848,1235,586,2040,1207,1380
11657,216,1270,1156,644,195,502,1433,264,315,278,1423,721,1942,1367,1848,1224,459,2058,1730,1565
29825,1204,1874,1412,1540,1151,2134,1293,1311,1274,239,2014,1231,1218,1271,1384,1629,1863,437,1545,1942
33560,1241,1479,1438,2329,1246,1765,1141,1925,1178,2980,1443,3241,1240,176,1921,265,2062,1748,1295,1766
31892,1,273,573,712,8,518,585,740,796,266,439,511,508,1175,621,231,227,79,176,724
21861,51,103,45,70,303,110,113,139,294,119,107,95,160,108,20,179,40,393,46,207
29736,393,654,333,448,45,634,30,162,94,33,303,317,294,295,418,181,107,211,207,40
9565,1272,1164,264,248,1270,24,1382,1162,266,1562,231,1344,260,92,1153,1113,1825,741,1275,246
15271,1664,1505,181,231,1141,1601,1240,2329,1116,176,49,1123,2580,1148,1133,1918,1510,2615,1127,3168
20622,325,1624,7,277,9,1188,1382,307,53,1162,308,1643,6,1397,166,209,458,1591,502,216
10192,1127,1141,1241,1116,2906,1582,2642,43,181,2141,1796,1998,6,1902,49,1321,1140,1748,1132,1879
8239,1203,1434,274,2359,435,1337,253,1291,184,1588,2099,702,1944,1075,2555,1585,281,585,438,83
21422,147,413,493,38,298,479,866,598,148,826,154,531,337,921,327,218,636,57,577,549
17274,478,304,315,33,211,303,154,621,64,279,653,7,78,42,30,174,108,598,401,697
29605,2448,3881,2435,2272,1934,2442,2934,2922,2181,2682,2439,2923,2446,2980,2624,2483,2593,3390,2251,2797
12016,1325,1150,1247,1664,2615,98,2122,269,1568,2737,1510,34,1326,2194,3168,2486,3031,2213,1601,1322
26826,3082,2342,1121,1230,1316,2642,57,1961,3145,1629,1232,2895,1879,1279,636,59,1974,1540,1198,1545
7912,87,585,621,638,255,437,584,580,1229,859,79,702,441,80,428,1118,1213,1152,306,848
8921,34,248,269,98,637,585,262,425,360,279,441,263,228,702,241,711,551,515,588,221
1623,206,144,103,188,608,43,106,19,96,114,179,15,162,29,110,36,634,393,45,304
7650,4,38,418,45,39,146,139,123,50,298,333,401,118,57,633,113,59,207,295,147
10170,1655,702,438,1577,1568,1649,1824,1164,515,1450,266,257,643,280,159,551,701,1142,441,1135
28872,1930,2194,1275,1836,1247,2122,1145,1142,1150,1931,1315,6,1320,1272,1326,2979,1531,0,52,3
24674,426,511,228,719,797,723,799,270,439,186,737,192,233,716,489,704,183,464,230,227
3706,1240,1320,1132,1378,1597,1133,1152,104,206,6,812,600,1274,1283,1127,1116,54,181,9,1531
36744,1149,2618,1285,1326,1247,2250,1510,1150,2856,1926,1145,2123,1604,1925,1291,1496,1325,1148,79,1801
30137,175,43,322,608,49,206,94,634,19,393,36,110,178,188,179,30,144,106,295,448
3100,2530,1795,2213,1649,1749,2980,2872,2175,2006,1322,1929,1611,2500,1659,1275,2484,1998,1283,2486,1606
19276,21,108,46,167,18,22,317,139,47,42,44,20,126,33,302,144,68,295,356,142
30002,1180,1229,2099,1118,1414,239,1230,585,1217,551,740,1152,1831,1594,812,1552,1116,1131,1241,2418
33967,1313,525,725,1565,2312,1792,5,1675,1849,1382,1398,1582,1942,1136,1126,1171,1198,1274,2246,1270
21214,51,45,30,70,393,634,110,294,104,180,106,57,102,20,295,139,95,109,303,107
28985,2979,3250,1935,3767,2076,2537,1613,2122,2985,1283,2980,1930,2072,2464,2886,3888,2530,2194,1610,1300
25184,1371,1592,1449,2240,75,270,2127,426,2242,228,723,1370,454,799,1336,246,719,590,511,737
23075,290,426,1,812,24,12,221,372,233,6,1116,551,273,267,231,1382,8,588,2,10
35996,665,138,337,697,474,63,867,860,478,413,872,947,866,598,553,531,38,786,359,301
33331,448,1549,1883,770,1388,1675,1110,30,317,1942,42,393,46,1601,790,921,549,3168,1505,20
23860,1318,1666,1825,1382,1582,716,812,1213,1270,1292,1188,1942,1565,1414,596,1591,1163,1945,426,1086
31911,209,325,1,247,309,306,290,433,54,1194,274,289,186,8,41,273,199,101,573,183
1530,95,103,160,490,70,64,108,162,206,44,51,19,113,139,418,211,207,119,30,114
31542,1272,54,2979,2213,6,1247,1930,174,209,3085,2194,1190,1836,437,132,59,425,1610,1240,9
37500,1283,1805,2856,2928,2072,1297,2618,3246,2250,2886,2980,3031,3196,1918,1327,2122,3586,1240,1804,2459
31318,128,57,139,38,147,633,207,401,47,146,95,295,301,321,200,333,64,315,387,126
16,189,182,1,6,41,308,26,166,7,307,158,55,193,176,290,3,395,195,373,243
18441,1317,98,1310,1545,1424,2787,1808,1996,1567,269,679,1794,243,1219,86,1404,1554,1323,437,1632
24177,1170,481,1133,1671,1141,1395,1178,1486,1925,1549,1633,1675,1380,293,2246,144,1132,82,427,1601
18401,333,66,1121,858,57,861,1549,1447,3005,2098,1170,2342,1848,418,649,1279,1117,1554,271,1937
29852,282,585,87,239,255,551,441,1946,812,1152,435,1135,711,248,238,437,572,266,1207,725
31187,176,178,181,43,248,212,812,166,502,653,360,413,725,371,188,18,103,278,106,315
12664,7,174,41,36,159,132,248,280,212,209,80,2,1190,6,103,441,279,29,11,97
19042,1145,1247,1150,248,1133,585,587,1148,263,1125,262,2618,1568,266,1918,551,1325,1340,245,226
15949,132,3085,2194,9,1272,2464,1930,2980,246,1577,1190,1164,2985,209,256,2062,2979,701,2824,263
18319,1127,245,6,1116,1270,244,24,176,80,1122,435,187,1382,1825,1655,1292,1215,188,1274,1590
22555,279,1,290,41,508,360,35,804,427,8,166,192,511,293,278,248,183,221,507,372
34484,262,246,1350,725,1378,425,176,2737,1270,2058,515,1825,1597,1344,1591,1589,305,511,1450,1114
33861,1795,2649,2500,2427,243,53,2120,1589,2615,2673,2429,1749,1500,2262,2430,2435,277,2058,216,2872
24977,254,519,582,1825,234,232,1344,221,704,513,1,1382,199,290,216,1625,1184,183,514,1270
19582,107,69,288,211,597,59,162,418,1193,1582,294,1196,97,70,128,674,95,1670,45,1235
36489,2928,1805,2618,3250,2250,2795,1935,2886,2824,2831,2985,3292,2530,1327,3196,1283,3308,2525,2939,2253
29168,54,93,2213,60,209,174,433,9,52,183,32,55,325,12,1292,193,186,1579,189,597
34663,2430,2649,2615,1398,2122,2737,1749,2193,2616,2481,309,595,2362,2872,842,2625,2650,2923,2046,2419
9389,1194,1382,1193,1572,1397,1235,1202,1380,1591,288,24,621,1188,1666,274,812,221,1215,1153,597
23474,2213,1649,1930,2650,1610,1795,1606,1611,2062,2006,1275,2484,2122,1931,1577,3888,1579,1659,2530,1142
17097,697,222,486,138,401,676,211,549,301,303,621,636,243,74,315,304,220,383,78,64
24732,577,921,745,1037,472,560,916,557,474,768,549,966,632,820,866,902,700,408,315,531
32221,249,231,435,79,256,1135,434,270,246,426,259,224,2650,228,306,1828,24,723,9,701
21593,1139,1295,1113,1293,1128,245,1121,2014,1131,437,1318,1549,1279,79,1164,1873,248,63,1271,1848
8855,162,107,70,104,19,608,106,114,103,108,43,40,304,51,0,60,95,69,29,393
10156,1382,1597,2079,1397,2580,1409,92,1582,2737,1565,1119,1591,596,289,1477,1136,1660,1562,2172,1567
24846,103,179,19,70,322,110,114,106,109,180,45,162,51,107,608,294,206,100,175,40
5858,413,315,154,42,478,459,357,279,21,278,493,4,108,41,216,195,790,243,53,298
29745,30,634,70,448,393,102,33,180,418,51,490,333,5,103,608,178,315,478,294,295
10476,2795,1601,1883,802,1510,2484,1146,2120,1925,2486,2980,1297,1898,1486,1247,1170,812,2928,2459,98
31158,2076,2824,1610,2980,2979,1606,2530,1649,2650,3085,1795,325,1929,1930,2194,2431,2122,2464,3888,2795
12764,34,98,426,228,269,176,305,425,373,279,29,63,7,290,35,1,24,186,221,49
22290,1141,239,304,1178,1193,1152,1204,1765,1240,1235,653,236,608,437,1112,1311,1274,2047,289,1229
478,189,55,325,12,354,60,307,34,159,101,212,26,58,186,433,69,193,209,200,183
23463,66,1170,138,1198,858,57,1316,1842,1313,268,1121,1315,1220,1961,248,1119,333,533,1310,1232
32362,2213,2122,3060,2484,2979,2886,1297,2928,2856,3031,1283,1918,3250,1611,3196,1610,1326,1123,2076,2931
7415,59,4,102,140,395,295,486,633,147,333,138,38,401,174,57,301,44,175,558,331
33018,82,1918,80,437,79,1604,848,1150,597,1145,2618,1313,1802,87,859,1170,1312,1274,245,1554
2278,230,481,1364,890,1171,716,269,1671,1168,1313,1567,1633,1380,1382,1395,800,891,804,1119,1849
22436,464,797,440,806,807,582,2242,257,717,799,739,233,93,1056,186,308,809,1336,305,590
36275,745,577,472,474,301,1037,557,531,921,327,549,565,475,872,866,768,886,337,147,902
10632,2047,2052,1283,638,1180,1414,679,2359,1219,87,1235,1588,2886,1407,585,859,2099,84,857,1944
1924,237,60,159,54,132,209,199,55,12,2,6,186,192,100,354,41,325,174,101,166
32398,2194,1610,3085,93,1930,2122,9,1326,1649,256,237,2650,246,1523,2979,270,71,6,249,261
10938,1189,286,460,1611,277,264,1828,1649,2683,2980,1589,209,2251,1578,1795,237,2213,3759,1610,224
31808,2122,2194,78,1325,1247,2618,1283,1326,1292,1276,1150,1285,1610,1568,1310,1149,525,428,1274,1317
30879,1283,1247,2928,1145,2194,1150,2980,1325,1240,1805,1664,3292,2831,2824,2250,49,206,2618,1148,3250
5981,277,221,183,458,93,234,229,100,237,274,526,199,278,459,1625,429,193,186,704,389
572,180,206,109,179,174,144,110,114,70,181,43,96,490,608,36,102,634,162,19,294
20582,708,808,716,1420,226,1641,1585,1067,718,801,228,439,717,581,799,85,1179,1177,1305,580
12821,1,307,174,36,49,7,158,325,360,19,8,212,221,413,188,24,13,9,162,243
16789,294,30,70,178,162,393,97,2,206,188,43,104,106,69,33,107,6,293,19,634
10234,2795,2980,1190,1505,2580,1601,1322,2530,2985,2531,1664,1326,1660,2120,248,53,1141,92,2824,176
13092,262,723,2127,270,425,305,223,440,1336,517,1163,526,1337,523,426,1382,1375,1202,1270,221
31116,1283,437,1247,244,1145,1123,2886,2928,1240,1150,1190,43,181,2194,1325,231,29,235,1133,245
27058,638,2047,239,1311,2172,812,1414,1145,674,1235,1229,1207,2099,621,864,585,832,1209,1230,1542
21960,427,616,82,890,527,481,1113,540,861,804,770,265,1170,1007,437,317,858,425,292,1848
19440,1229,838,180,950,863,740,87,1151,1545,793,619,864,1984,2010,1396,883,2099,862,107,697
10606,2979,1930,32,597,679,2122,1317,1283,1247,2618,2856,2213,1187,1292,54,69,3250,55,2886,2072
26877,437,304,187,94,636,57,1232,218,59,138,333,29,76,102,244,848,211,1274,1918,104
16717,621,207,294,104,103,39,322,597,848,70,401,360,206,211,3,303,95,134,80,40
37392,858,1848,1113,1274,271,1270,525,1313,1554,725,1447,1266,1213,861,1849,1170,1310,890,1117,1172
347,114,179,30,178,322,36,19,106,10,110,181,490,96,176,162,43,634,180,94,2
28216,6,176,231,63,1153,43,260,309,1127,259,3,1275,181,246,80,0,256,245,29,187
12563,174,103,179,2,94,10,49,19,43,608,159,322,132,30,41,181,96,178,162,372
10737,428,2213,2122,1930,2856,2076,78,739,2979,32,77,98,597,228,261,2537,1577,52,2931,209
31617,216,1189,595,2737,1825,1659,308,2175,101,199,2006,277,12,1409,234,582,264,209,271,1624
33852,1382,2079,1387,2198,1643,1642,1162,1676,1591,1402,429,352,2092,176,1386,2262,1430,1122,285,2312
6310,93,228,582,716,440,270,719,221,704,723,595,306,514,253,842,305,708,226,1825,717
11466,51,59,45,40,70,110,162,69,103,294,107,114,95,64,207,97,418,490,119,106
22240,107,294,30,303,393,621,40,69,70,180,103,95,418,162,634,490,46,45,236,1235
14022,1340,2099,1131,1118,438,1946,2014,268,267,1178,793,1527,653,1443,1239,584,1586,1434,132,1412
29084,2194,1326,2410,209,2122,1611,3888,2076,2650,1649,2856,3085,32,93,1929,1610,830,460,1606,2979
29978,1998,1240,1397,2364,1828,1292,1133,1629,1315,1272,1123,54,1961,1137,1193,2102,222,1134,1140,2847
2156,1163,1382,265,711,526,1165,1392,812,1430,1114,1337,1170,264,425,438,1119,1270,1385,280,524
13191,533,237,209,657,1397,1189,1823,1137,909,1828,1848,2364,1656,701,1270,2198,596,264,2175,271
24848,702,585,238,441,76,711,132,722,174,638,425,138,97,584,2099,59,44,233,96,267
8751,49,6,178,0,290,175,103,43,41,372,19,2,393,8,448,608,634,36,166,1
15758,1190,176,54,63,812,264,114,188,1116,79,0,333,1123,209,1378,24,248,1295,1127,653
9266,228,230,425,293,481,799,249,796,511,891,305,373,1170,737,426,797,34,166,586,269
23029,234,1373,704,308,1533,199,221,514,717,11,1643,232,429,582,797,513,379,2228,595,93
32693,909,1347,523,1217,166,657,1565,1137,308,1188,717,2198,525,1444,720,1398,415,216,1189,995
35235,909,1667,970,593,1629,1218,579,1998,3037,1217,657,522,2163,56,1637,995,1157,1313,1173,1398
14747,238,237,2062,1998,132,159,83,1957,2102,1577,9,1272,84,950,1649,56,2047,1963,1316,1669
26108,413,653,493,478,139,654,540,1204,697,154,39,304,137,549,20,418,676,211,1545,236
5964,34,55,8,569,269,182,360,186,352,32,200,26,340,189,221,3,433,241,351,571
26907,174,1123,1180,1230,950,1152,2047,282,1944,1831,1235,512,76,1957,187,255,435,2359,1274,239
31502,2484,1611,2931,2856,2689,701,1930,271,2076,2530,2985,1842,1247,2122,809,3317,2486,2362,2801,2824
5167,2464,3085,1597,1613,1190,174,2194,2886,1612,3250,1930,4195,1523,1315,2979,3292,132,437,2940,1531
2087,209,174,24,237,289,280,132,1116,80,79,1178,176,7,43,3,1123,279,462,286,41
11918,1119,2615,2329,2120,1730,1749,1802,2649,1505,1398,1123,1283,2006,2872,2312,1275,2213,2500,1510,1324
5393,1930,3085,2213,1649,2650,1597,270,1272,1577,1610,1931,2537,2856,1659,3250,1612,2886,2062,2980,228
33773,2430,2923,3759,2968,228,2410,2622,1519,1610,3548,1611,3875,194,3390,2806,2451,719,2852,2802,3367
3190,1178,1133,1748,1765,1392,206,462,1582,1226,653,1751,1433,1151,1768,1112,490,82,104,180,49
36061,1270,1423,2048,1126,1848,1379,2264,595,1177,1412,1994,1942,1175,100,1128,858,519,1486,1549,1117
37055,1283,309,71,2431,1589,1918,2872,1606,79,176,1795,1654,9,1215,1275,1801,2649,1116,77,1944
29707,103,70,68,393,322,179,30,490,448,46,43,317,110,51,294,106,2,114,107,187
8606,526,189,195,308,369,569,1,307,325,182,200,458,32,383,216,324,389,193,166,279
25466,1062,1449,1453,583,1444,439,1450,723,572,1075,1650,585,440,2272,1356,1371,1836,233,2242,1336
25889,44,0,174,49,6,69,162,169,3,52,132,58,175,188,19,177,140,103,114,608
36458,2246,2500,804,2198,1565,1322,2580,1409,1496,2092,595,525,1601,2120,2312,1168,1510,2262,53,1170
18662,1918,1794,1247,1145,2122,1604,1664,2618,1317,1150,1123,1798,1380,1276,1240,1132,1926,1141,1209,79
36762,2618,2250,2928,1247,2886,2530,3031,2076,2123,2795,1918,3250,1610,3246,1805,1611,2931,2689,1935,3586
36285,1963,3564,3196,1324,57,1998,1327,321,4337,826,3227,1637,2931,2007,2895,2979,1123,50,138,388
20650,297,481,371,230,356,447,737,302,521,1395,227,800,1067,293,21,220,1007,1064,352,53
35659,2047,1180,2052,1210,1219,1207,1944,1918,638,2979,1340,1187,1407,2072,2459,1232,1943,1327,84,1961
13820,9,237,264,3,231,93,1215,188,63,209,256,260,261,54,1577,199,1153,77,71,12
18463,34,621,269,87,848,63,241,436,597,859,585,79,1145,1292,1380,586,437,588,263,239
18285,1486,1549,1266,1120,1170,1883,953,1279,1984,1053,2111,1675,236,1748,1793,1466,1388,1395,1169,1457
6387,1350,721,1585,1347,1114,711,1177,516,1344,704,1382,518,1341,2092,515,1356,1373,514,234,431
15267,2194,1190,228,1597,1610,2737,425,248,223,1275,1150,227,1247,1460,1194,264,1655,262,1322,427
8796,132,2,69,189,60,7,294,33,211,307,70,101,162,304,199,19,179,303,44,41
24408,426,228,511,267,1356,807,1453,254,1580,240,252,590,305,279,572,599,2127,262,723,799
13985,93,325,217,26,253,186,775,221,774,256,704,458,277,599,192,806,214,678,224,326
4998,49,6,2062,246,3085,260,2979,132,1116,282,1118,1247,176,77,1921,1930,1340,585,437,1611
14081,2246,1409,2500,2312,2580,1660,1601,2079,1148,804,1141,1929,2120,1502,2262,2737,2431,2650,1749,1565
30470,425,551,263,1114,248,266,1430,1946,267,741,585,588,96,702,1165,1164,438,439,1337,43
11604,1676,504,1675,510,166,1110,243,1402,1202,264,626,1154,5,18,2079,1565,641,232,2312,324
33463,1549,1565,1883,1198,1234,2787,1942,1148,1766,2342,57,1676,1760,2580,2378,2312,2246,1882,1141,1743
16236,1247,3250,1930,2886,2194,2464,2979,2856,1931,1612,2122,1613,1194,3586,2072,2980,3085,2537,2076,2824
4797,2440,1651,2934,1523,3085,2238,2076,3888,2442,2977,1934,1336,2016,809,240,2980,3308,1356,592,2318
23434,1117,1825,1565,1189,1172,596,1265,264,1113,1643,1373,271,1564,1270,1115,1318,1292,1577,2198,1119
16496,1247,1133,597,1325,1283,2886,1664,80,1930,1311,621,1141,1285,1113,1213,1125,2928,1149,245,180
30938,2213,1649,1610,2650,1148,3085,1795,1460,1606,2980,2530,2419,1275,2427,1577,1934,1930,1597,2856,1272
18226,1404,1203,2362,2238,842,716,1546,2262,1405,799,1317,1184,519,809,2571,276,1590,591,1567,1312
31626,858,1117,2098,2201,2014,1220,1540,1313,1198,2378,1999,1947,1937,3005,1431,1121,1997,1730,861,1293
5583,2,161,101,60,106,132,108,33,30,166,28,10,178,8,26,41,290,19,291,162
35145,1655,1577,2194,595,1145,1824,1568,2122,2737,1320,2006,1610,1606,1460,1315,1659,1795,2427,1142,1125
10011,282,87,1152,1229,600,1318,239,585,1213,725,1274,587,1207,1135,1340,711,1132,1125,1293,1118
10193,656,653,654,1204,868,1670,413,1230,1151,1241,181,1768,96,236,1226,1193,1141,1438,0,812
14130,439,257,270,252,739,1305,440,580,958,249,85,226,592,228,305,719,587,582,1342,590
22068,64,70,103,179,162,294,180,51,109,207,128,45,113,127,60,108,69,174,95,303
22387,3250,1805,2072,1297,2928,3246,1246,2856,3586,2250,2886,1283,1804,1327,3313,3252,3767,3196,1963,1935
35216,1930,2979,2194,1142,174,2213,3085,1931,237,9,1577,1247,2464,1610,1649,132,1597,52,60,2062
33805,206,108,45,162,110,490,295,107,181,144,95,51,30,114,46,70,393,119,40,207
14721,1597,1215,1828,1591,264,1188,1134,1189,1116,1397,9,286,1275,1272,259,1562,2312,1409,1193,1477
19023,3235,3770,3245,3308,3426,3661,1248,3191,206,2534,4385,3427,304,3971,2831,4290,3226,3250,2832,4337
776,144,181,176,608,43,29,54,96,100,187,304,103,7,52,76,437,180,94,59,174
7166,458,516,807,721,429,806,431,225,308,678,1721,182,741,177,96,26,196,273,513,238
3406,725,1270,1178,1565,1423,1234,1486,2079,1190,796,106,360,1295,68,2580,1765,1215,596,462,1141
30325,1382,2079,1591,1116,1127,6,279,1655,1162,1154,1190,1215,1152,1123,1270,264,1193,1392,1386,1397
8569,21,108,33,161,1,30,16,35,178,167,296,126,2,101,292,331,357,4,46,295
2219,236,1178,462,59,1229,653,636,1209,812,413,288,218,1316,951,1151,1230,448,1133,103,175
13228,1387,1382,2429,2673,2246,2262,1621,1503,1511,2430,576,1433,2312,2435,1597,429,721,2500,2428,1322
24207,2737,2795,2882,2006,2615,2530,595,3421,1324,1749,1825,2649,2435,1215,1730,2193,2213,1503,54,92
6654,84,1203,92,264,596,858,533,571,1842,274,1654,861,189,69,433,1292,679,1270,32,209
6873,209,1283,6,63,176,3,1285,1326,24,7,243,248,43,0,2856,79,231,279,52,29
19652,721,1392,2580,1430,1156,429,1341,1124,2246,1165,516,1177,1382,1387,1621,1337,1350,2079,1175,1130
29484,1533,1203,253,1189,571,1373,1333,98,1085,264,2033,281,433,2546,1172,1343,1184,1376,1162,1596
27555,1150,1805,2250,2618,2831,1325,1247,3250,2928,104,2122,1918,437,1145,3031,20,3246,507,1170,2795
35239,970,1667,909,84,1217,249,950,593,2163,56,222,3037,1157,2090,1218,1629,1137,74,522,523
22721,1184,519,1423,1643,1373,234,1270,1177,1382,163,595,379,1386,1344,1379,101,5,2264,221,1277
12032,2251,2985,216,2857,2980,264,2737,2689,1934,2461,101,199,2437,2824,1188,28,2076,2439,2934,1824
16943,866,921,902,304,474,493,303,531,327,413,147,472,301,479,549,315,923,731,38,577
10138,597,1194,1276,269,596,1315,1567,1794,98,1123,1292,1145,34,248,674,1133,107,1568,1655,373
30256,35,247,725,1190,7,356,1382,262,526,212,1122,279,516,307,1,53,252,1564,1184,2079
16647,103,108,36,43,331,19,106,212,413,175,30,490,21,4,206,295,20,290,248,102
15609,3308,1935,3250,2806,3191,4165,2980,2939,2851,3759,4200,2076,3770,4290,1248,2857,4337,2530,2810,2985
27117,2979,1142,49,6,1247,2856,1123,0,1297,1275,2464,188,1315,2062,2824,1246,162,3085,231,812
32407,1654,2187,679,961,1203,2122,2650,2430,1572,571,1564,1606,1175,433,1194,1119,32,591,1291,1123
6966,600,796,804,481,1326,248,78,2919,1283,584,1414,812,33,2615,585,587,1247,371,293,644
2679,1152,1229,236,1118,638,437,621,97,103,1984,711,812,2,322,1318,1235,80,265,859,740
6207,234,1350,13,889,352,704,717,372,429,324,516,513,221,519,514,504,1177,11,802,1184
37696,1240,1128,1133,1141,1918,1148,1247,1315,1145,1805,1297,3250,2980,2886,1123,2618,1150,1963,2194,1164
24590,2464,3855,4195,3427,1327,3250,1297,3586,3196,3661,2537,3246,3207,1613,3801,3424,2525,2886,2980,3313
880,94,103,322,70,40,109,162,304,95,174,179,45,110,211,107,119,218,393,96,188
25684,3085,1930,2979,2213,1577,1649,1931,2006,2484,1247,1326,2076,2122,2650,2431,256,722,2464,2824,2530
7402,51,180,103,45,179,160,132,19,108,331,102,162,106,169,114,119,96,127,95,140
37675,1438,1148,2312,1241,1190,1382,1133,1925,1597,1765,2062,1831,1295,462,1601,1137,1479,1505,2431,1136
30295,711,262,516,1356,1114,551,1585,741,1350,1337,702,717,639,958,439,249,267,721,585,1336
8865,186,189,26,325,193,433,6,199,55,502,346,101,182,34,32,308,221,12,183,16
5324,2464,3767,1613,3085,1930,3250,2979,3586,1931,3292,1935,1142,1612,2980,2985,2194,2537,1327,1315,1297
9459,1849,1270,1364,230,1347,1398,481,1842,1405,1171,293,1461,262,1177,271,721,1423,712,1633,796
18155,94,393,621,97,1235,30,294,322,40,608,448,1274,1209,812,236,1112,859,70,303,597
31136,585,426,305,228,439,723,739,263,425,2249,551,600,1357,702,270,227,266,438,580,643
30680,1123,1276,1132,43,1127,1315,6,1582,1292,1272,1562,1140,9,2312,1477,1597,1998,1322,1142,1133
23213,206,144,292,608,29,297,181,176,96,293,489,188,302,180,654,100,220,30,187,103
23382,2642,1397,2141,1215,3161,3082,1993,1998,2629,1653,3145,1995,1275,2787,2896,3221,1294,57,1955,1127
14119,231,426,63,29,572,79,228,739,270,75,1123,9,643,1320,188,305,24,227,425,224
13981,597,1292,679,34,621,159,69,1187,1235,269,354,84,596,97,87,204,174,2,961,1315
13081,426,511,252,799,305,797,262,796,226,723,223,439,227,719,1449,718,224,249,455,737
18375,572,426,79,228,585,1210,305,1123,1114,441,1337,1118,263,1131,1283,1207,1062,425,1135,1317
24565,3085,1649,2213,231,701,2431,1597,2062,258,1930,1188,1606,209,240,270,1795,1580,1578,306,2006
9892,79,244,255,1210,1274,1313,2187,1945,1310,434,87,1842,239,859,1219,1235,1984,638,1944,1794
18110,462,1178,1164,82,1148,96,174,1127,1240,1202,1141,49,1123,1193,441,1132,6,1194,1190,255
32643,437,1149,1918,63,649,245,1325,679,1276,66,49,1145,333,82,832,1664,1604,3031,1961,1123
20802,356,176,371,53,447,352,644,1156,1676,297,181,35,285,302,49,1565,721,100,569,462
4199,209,360,54,34,279,1655,98,192,571,174,159,271,55,41,32,1,9,433,6,186
36589,3881,2272,1449,2682,583,4772,2442,799,1371,305,723,228,1650,1592,2445,1062,1453,3386,2726,3844
10091,2242,2279,2170,277,583,1533,1592,599,1624,703,2175,2636,2313,1590,2198,1648,2207,1375,1305,1444
29846,847,1234,1735,1747,863,619,1233,63,1545,1902,80,697,1161,43,2080,1884,239,628,608,129
1019,206,608,103,176,187,180,36,94,29,634,393,6,322,304,490,45,162,106,218,102
305,140,295,57,44,332,65,119,405,207,162,132,51,45,102,420,321,169,127,95,60
8740,294,304,107,46,1209,634,848,812,103,393,317,236,360,608,2,180,63,490,33,179
19317,108,634,162,70,103,46,206,490,317,45,30,295,21,36,114,331,4,19,51,33
4419,279,249,54,55,186,6,2824,262,228,2250,812,2979,2431,3246,2519,1327,2076,2079,223,325
31118,248,2928,2824,144,2886,3250,2464,206,3292,1935,1805,2250,2985,3586,812,265,178,1664,1141,263
35546,1371,2127,799,716,1305,2280,723,1067,719,273,1823,1472,426,1405,1056,737,1179,440,523,2096
37877,3250,3770,1935,3661,1297,3801,1283,1248,3196,3971,3235,2979,1963,3430,3424,2618,1327,1612,2886,3855
19481,393,1765,106,295,178,108,139,1165,44,21,634,562,1130,356,181,1430,103,614,1883,462
15446,1649,2006,1606,1659,2985,1930,3085,1326,1610,2213,2530,1795,2076,1477,2251,1597,1836,2650,2431,2979
4736,1579,1316,66,59,2213,57,1315,1998,2530,2642,1582,1649,1397,92,2906,1611,2118,1276,2258,1119
28788,679,162,1142,829,1963,1930,52,2172,2213,1998,58,174,65,1187,961,2062,60,1637,1317,1123
19498,1417,802,1171,2092,227,521,1005,1067,1105,1064,1395,1168,425,1007,1429,507,1120,481,1049,718
28854,2650,2358,249,1795,225,2657,460,2410,32,830,1062,1578,1056,1606,93,71,1654,2175,194,433
