user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20
17987,711,551,267,741,257,1834,238,280,1342,807,523,588,1164,266,637,1356,589,1373,702,426
37143,1597,1568,2737,1477,1409,1794,92,1659,1555,525,1119,1945,804,1397,1460,2079,1567,289,1325,1193
17057,147,148,921,35,298,472,315,923,42,916,134,1028,479,340,860,359,168,705,122,474
2484,1276,1315,92,1582,1947,1531,138,533,1292,1316,1198,66,1160,1178,1112,1397,59,1271,73,102
4057,2931,1931,2427,1836,2194,1930,1142,1317,261,1275,2631,1649,1247,1315,2484,961,2979,679,1320,1579
5270,2980,2856,2194,2530,3196,1836,1272,1935,2213,2076,2979,1649,2537,3246,2886,1613,3429,3207,2939,1930
13551,91,1373,1203,1113,2263,174,574,436,280,1128,199,1213,258,253,1791,159,9,1588,1292,238
19457,1126,725,1164,291,637,35,1163,1114,1154,49,587,68,279,266,46,176,711,1112,1386,262
18858,438,1118,238,1568,2934,1552,1285,1921,2459,1318,1325,2486,1148,266,2099,263,711,1138,2519,585
23056,199,723,807,2261,592,1062,14,277,223,433,589,460,186,440,583,590,842,875,514,183
30094,725,2618,248,1164,508,1133,1125,262,1505,1160,268,1141,1378,1113,2431,1510,1150,1664,2737,1597
6802,1164,1133,279,291,36,35,462,1128,1113,49,725,1112,1125,7,262,1849,508,525,174,46
3556,1209,1135,1210,1235,255,859,87,239,437,2047,1794,80,1207,1318,1232,1945,1630,1240,1132,1414
10541,2122,1326,1145,1247,2194,1320,1836,1567,1798,1325,98,1502,2123,269,1149,2427,241,1122,1918,2618
36429,269,3233,34,574,1128,1568,1247,436,858,2046,2484,1447,2931,2625,1298,1577,1325,1292,2427,1324
12910,99,455,570,718,797,511,1429,518,875,723,637,454,716,799,226,2207,508,708,717,1065
21191,372,178,307,2,212,176,30,11,19,291,1,43,279,7,103,15,175,238,6,35
1560,180,36,179,30,493,608,174,393,218,103,94,448,634,43,490,303,46,154,291,401
11002,144,304,107,180,294,70,45,113,15,321,181,102,621,146,211,39,493,46,298,128
6101,637,711,372,551,702,266,11,741,247,234,639,600,263,101,588,575,221,574,199,16
34777,1651,4030,3663,4374,4298,2709,3888,2827,4399,174,4461,4017,3768,2987,188,0,2464,4609,4434,3294
1135,108,206,46,106,30,68,331,49,490,291,181,35,393,448,360,21,10,357,176,5
6781,262,91,254,35,1343,1347,459,279,1409,1624,2058,2198,2312,1350,1643,574,280,1590,1621,717
25977,490,114,70,64,211,45,207,322,127,420,119,123,51,179,294,401,50,40,303,174
13081,252,580,455,589,227,572,226,426,637,263,247,551,508,262,305,582,570,583,587,223
21389,211,220,598,860,74,510,608,188,174,607,493,35,180,7,29,218,140,472,229,369
11703,578,168,147,2868,549,2560,1037,1388,1549,475,1886,46,315,1725,966,921,1351,2133,3011,148
10105,1572,1140,1944,1588,1531,722,1119,3037,1207,1180,1597,1123,579,1135,1842,2359,1292,1187,2052,1235
27870,108,106,490,19,44,103,114,104,70,307,206,69,322,33,178,212,102,176,181,413
10675,1112,236,2886,1209,2928,1232,1630,608,1311,1798,1164,102,1150,59,1193,82,1247,176,1316,1160
6292,526,637,1350,266,1114,741,279,280,291,254,711,378,425,221,1642,91,1343,572,278,516
6455,739,2261,1342,1449,439,590,958,723,1062,440,875,2127,807,711,1945,551,2099,184,1207,1135
26529,1765,1134,1748,1145,1767,1141,1164,1766,1477,1160,1136,1474,2060,3241,2580,2305,1128,1565,1113,1296
4682,1240,304,174,180,1320,43,1297,237,52,49,1649,1326,94,1145,2213,1801,1142,1275,24,1215
20101,2123,2194,2931,3888,2879,2856,1610,2537,1931,3228,1326,1836,1650,701,4254,2213,3473,2431,2724,1930
9367,258,701,174,435,188,9,1217,261,309,1123,434,260,259,256,54,249,282,176,159,93
22154,102,70,110,107,321,64,635,180,207,69,103,95,51,109,401,59,2,138,179,127
1612,103,179,322,110,493,104,304,94,160,43,490,30,393,401,294,107,46,15,49,295
33594,1766,1164,1765,1942,1443,1293,1178,1133,1748,1134,2014,1241,1239,1318,1874,1316,1240,393,1412,1234
3657,270,2016,2574,309,238,1164,434,1408,280,2047,1118,2110,257,711,1342,258,1207,1959,1135,589
13468,439,184,572,588,508,273,958,1827,226,1012,231,262,1040,2099,1062,1342,740,1359,551,590
28626,54,1836,98,1531,241,1824,237,1292,433,574,6,269,701,1326,258,1275,1655,1123,34,1320
4274,174,258,2979,1133,1930,1240,1836,1931,2856,435,1164,1217,1285,1612,1921,1149,282,1920,739,2886
21529,462,30,525,1053,317,68,393,1160,357,1264,265,448,805,614,1475,1110,2148,699,770,1164
9348,434,435,1180,608,239,621,2047,859,76,2359,2052,1207,354,282,304,1407,1944,2187,97,1667
2655,1831,1112,1669,1582,288,59,1202,102,1385,333,177,1530,1189,138,159,1178,1891,60,951,1531
21505,1151,1165,1379,1112,30,2092,1156,1114,802,721,1384,462,644,1164,521,1167,711,1347,1005,279
18592,1342,587,551,438,643,267,739,722,184,702,263,580,958,238,600,2099,63,257,262,79
12524,508,740,711,551,580,1342,439,588,263,511,262,267,741,279,797,1359,231,702,587,1834
18663,1606,2123,1650,2006,1502,2427,1568,875,571,1567,575,269,3085,2362,1447,2046,1179,2737,271,1325
35719,1320,1145,1240,2618,2194,1247,2122,1326,1150,34,1272,2213,1931,241,1132,1148,1655,98,434,1930
33931,1650,1355,592,3442,2968,3881,2682,1062,2363,2242,1592,590,252,723,2169,572,1371,2440,2261,2127
3492,256,259,1580,237,260,1342,267,643,249,280,49,6,1834,93,551,246,7,169,257,281
17928,1204,1230,951,322,1239,107,628,1152,1231,1229,1209,1637,304,1123,94,1151,1916,50,1233,236
37386,1416,1427,1415,955,2555,800,1457,801,1177,1420,1379,1266,2377,2748,1179,1343,1175,1170,2201,2362
71,26,186,16,28,189,432,308,199,60,195,182,638,382,369,229,431,589,242,192,270
37881,2191,1660,1749,2193,3513,2246,1215,2649,1320,2737,1655,1397,216,1409,1929,1760,1122,1382,2364,2375
11344,101,7,12,216,8,1,372,183,28,13,192,459,163,308,290,199,277,11,318,34
21831,239,1241,1210,1164,236,104,1141,1340,1135,1945,1136,725,1113,265,1235,812,1207,1542,608,1122
33013,1315,2120,1145,2329,1164,1149,1942,1160,1510,1283,1274,1133,1115,2006,1505,1125,1113,1126,1240,1798
3640,504,357,459,163,232,1433,1156,7,290,644,2580,278,514,221,30,711,1660,1589,1343,1
36643,2977,2431,1551,1610,1075,1523,1062,2934,1578,1453,2016,2574,3085,257,2358,253,1434,93,1450,2251
26570,1135,235,273,740,1210,289,1207,580,1122,244,87,1170,1630,711,1180,1136,2047,144,508,1112
19809,560,315,340,445,37,298,195,148,347,549,408,38,31,923,168,220,147,42,472,134
3245,188,512,2029,2080,1272,1721,49,1100,1919,197,174,1580,60,92,159,213,1240,652,1879,2104
30924,1128,1145,1113,2531,1274,1510,269,1247,1800,1798,1164,245,1125,291,2459,1802,2120,436,1542,2122
5438,174,2062,1193,1831,1921,1272,2886,2980,132,1134,1133,188,3246,1801,1216,1580,176,1240,1891,258
14200,741,721,711,1350,1165,1359,1164,1357,1336,516,1177,1352,266,233,2317,1425,2302,1163,508,1349
16419,2194,1320,2650,223,1610,249,1649,1378,701,256,2427,2431,9,428,231,209,77,237,2006,270
6355,1578,2279,1533,1666,199,2293,101,1589,229,24,1409,1370,92,2127,1659,2016,8,514,41,2574
12931,60,199,9,460,229,177,281,186,237,182,159,189,55,423,93,1580,28,219,194,221
26761,246,244,259,188,237,176,6,701,643,1116,75,587,1831,256,24,174,436,1123,93,702
6509,459,504,1184,1643,8,1343,163,1402,216,1156,285,1409,1382,379,1825,2312,277,352,1898,186
33120,652,664,942,2168,646,715,773,1221,1031,989,594,3124,1025,1015,2550,1702,1076,893,1580,2651
15665,1275,2213,1605,3629,2724,3665,2872,2931,1649,3668,3203,3636,2981,4486,1142,1930,1611,1292,3207,3759
8741,30,104,108,608,70,294,35,180,291,295,206,110,39,393,331,94,175,45,634,178
6018,739,267,580,228,426,305,588,589,270,572,587,702,263,551,1342,282,233,643,585,508
21797,298,860,401,220,472,635,479,148,315,923,147,140,321,743,665,471,359,478,873,127
7975,1577,159,11,264,574,174,132,436,253,1115,438,55,1791,280,1154,428,60,571,257,41
21679,74,134,479,726,657,200,608,656,220,300,494,787,649,79,388,1157,82,1017,88,831
34500,235,3333,1125,1849,2055,1128,3680,181,1120,231,244,2037,2039,1135,1832,29,2945,2143,1318,2959
32104,1122,99,2198,356,1382,1386,2079,518,1343,1154,13,1344,1373,1270,35,504,8,571,1409,352
35040,36,1388,291,1775,1479,1725,317,2619,549,725,1164,1264,35,1133,2868,1768,448,1148,1130,1505
7303,2934,34,269,2431,2631,1202,98,2123,227,712,2122,2921,1568,2250,2486,2427,2251,3233,241,2824
36322,558,607,4686,939,700,923,947,916,743,884,935,860,554,27,971,786,659,510,1017,509
25433,256,309,71,249,1320,306,223,2650,270,1568,739,259,258,1562,1610,701,228,1215,2427,2006
18926,2169,2681,3875,2442,3283,3053,2096,4543,71,2436,4246,3382,2802,428,2272,440,77,2571,2682,2271
26800,1973,2895,2117,1193,2029,2035,1784,102,1663,1599,1159,2906,1321,2907,1530,1145,321,1785,2007,1276
28892,1247,2194,1931,1164,572,587,702,2122,1836,585,2886,438,574,600,98,1577,2979,280,1145,279
3284,272,829,1527,1306,2362,1842,1666,58,436,2574,1961,199,204,1292,54,1271,1577,2014,858,1957
32137,439,580,592,723,739,453,262,1449,226,2127,875,455,590,508,958,1305,1062,227,1827,426
22610,1156,513,1387,459,1382,49,2312,372,1591,2504,1534,188,35,285,278,1289,644,1433,8,234
3411,174,1193,288,1178,218,1670,1209,1831,1957,657,628,180,1239,132,1235,1152,322,951,103,493
32613,1279,1798,1293,1552,2014,1296,1594,2037,1961,1918,1318,2047,2002,2039,1414,2628,1139,437,87,2099
23680,206,144,54,49,102,373,162,70,34,78,212,10,106,114,188,94,103,291,97,15
30218,263,584,702,637,430,439,723,797,526,2261,1040,551,739,1370,575,1342,1062,511,523,252
29980,1798,1567,244,1170,859,712,104,1945,29,269,34,1325,1145,1132,1380,437,890,616,220,1169
37350,2194,1247,2530,2427,2122,1610,2824,2886,2934,2985,1649,2856,2076,2250,2486,1285,1606,2459,1150,2431
17251,279,369,227,589,548,504,195,99,580,459,575,254,723,515,572,91,708,637,234,101
1853,378,2,104,19,178,10,106,94,393,180,360,35,70,317,490,7,15,212,96,206
4316,2194,2530,1150,1315,2427,1285,2886,1145,1149,1198,1128,181,2464,462,1325,1272,59,138,1276,1240
35490,1449,426,723,252,455,1592,589,254,572,425,262,580,875,2127,226,228,91,702,508,85
6046,939,472,510,916,35,370,205,923,279,820,7,632,607,657,541,700,786,615,220,509
13132,574,702,1213,582,723,586,85,1824,581,592,439,639,875,1318,584,1125,637,1336,1342,580
34550,1243,1240,2895,1876,1193,1148,102,2020,154,1582,59,1133,1785,3017,2131,174,1241,1973,812,2190
35938,2362,252,2016,1179,1370,639,574,1578,1999,91,708,1117,1449,595,1596,455,1138,1446,717,589
251,106,102,114,490,162,104,59,70,160,322,69,97,206,180,94,30,634,19,10,44
17540,2295,775,271,199,1791,1373,1578,2336,599,1370,253,703,704,808,2264,1958,2145,2565,93,2177
22394,3031,1545,1670,1918,1961,2050,1916,2525,1799,1279,2886,1239,2002,1230,321,2047,4192,3313,863,3564
28853,1149,2886,1247,1568,1142,1610,3586,1283,1613,1836,2985,6,1931,2464,1145,1326,2980,2427,1315,2006
33943,3063,3879,2443,1062,2620,2682,3390,3881,1650,739,2272,2977,2684,2440,1595,2457,2923,1487,2968,2436
2686,279,11,280,1591,1589,1385,174,1112,24,49,1831,1666,281,1189,1580,1597,10,286,1153,1164
2570,169,92,209,1531,286,280,238,229,132,2701,191,9,215,60,258,159,533,189,177,383
8688,110,294,70,102,490,180,46,107,40,45,114,162,322,51,144,179,211,30,295,608
21700,1531,1791,1825,1655,54,216,571,574,1409,306,32,428,12,1292,2650,199,1579,1624,1659,264
8205,1431,200,2555,204,54,1540,1308,229,1916,1172,1638,417,2215,970,2627,883,244,378,1309,535
17496,462,1170,1115,1160,525,1316,1126,1198,1794,1133,1125,1209,1164,30,1086,616,92,1178,317,1292
34322,1404,34,1945,87,859,712,1572,1849,1132,1567,1292,2187,1170,273,1380,1274,1827,1207,29,1447
26808,1283,79,1149,1220,1567,49,1325,176,29,2580,1320,1145,1310,181,1792,231,1150,1285,1170,1380
33671,2886,2194,2979,1247,1613,1145,2122,1610,1931,2213,2072,1930,3250,2250,1836,3767,2856,3184,1150,3085
3031,2295,1619,2263,1162,2555,1533,552,514,1173,2264,2090,229,1450,1354,2231,2297,277,174,308,1385
5366,1798,1325,1150,1567,63,2580,29,1918,2120,235,1802,2928,1123,1510,1122,245,1132,1794,1170,1320
24248,1849,1633,78,1505,1802,1126,1174,304,1424,1364,770,2014,1942,1446,1120,1220,525,1549,1171,1918
34917,2979,2872,2856,2486,2931,1605,1998,1610,2248,1795,1282,2980,3292,1140,1800,3196,3184,2824,1503,2623
24451,1190,1133,2580,1136,371,1160,1378,1234,1164,35,1382,279,44,7,1748,176,1433,1479,1703,413
25572,1649,2431,238,1133,3085,258,701,248,1610,1164,1597,1119,2683,1659,1930,1580,1836,1193,2427,1931
7707,220,293,489,42,36,46,33,890,137,297,315,313,29,30,134,144,147,331,70,39
31854,1791,2362,574,1203,78,1666,961,1274,1824,581,2079,829,586,2261,1578,2016,2175,433,231,1128
19301,298,42,493,471,478,479,549,745,315,46,38,401,220,614,393,697,154,790,784,475
33587,2531,1765,2120,1503,1240,1433,2580,1921,2921,2806,2623,1511,1133,1925,1505,1651,1148,2980,1282,1190
28547,2006,2246,1795,1766,1929,2329,1597,2431,1749,2364,1119,1649,1148,2120,1601,1828,2500,1660,1659,1315
10750,1317,2427,1149,2618,2194,1825,1285,1145,1568,1567,1572,1842,1325,1326,1945,1283,34,1460,92,1931
22164,635,401,113,180,860,304,898,64,200,211,174,207,69,2,35,220,1071,70,369,298
18893,1798,1802,3031,649,2000,540,104,321,1310,1918,1604,146,1630,144,1792,1145,1220,2928,1424,102
25590,249,235,231,270,223,224,1217,1823,228,523,75,262,701,176,252,1320,2675,188,244,256
16238,102,59,236,114,94,138,490,1115,218,179,180,437,103,1316,211,1240,1145,322,2,40
32074,679,857,435,1187,1219,2187,306,1180,32,1944,2359,1123,63,579,1207,829,83,204,883,261
30266,1114,2092,2198,1373,513,1621,1337,1379,1387,1350,1358,1392,1643,1156,459,518,1423,1177,1409,1421
4922,60,1613,2979,1930,2813,59,1202,211,209,1831,2076,1193,132,1133,159,3085,2980,1612,49,321
24150,1386,1122,1,279,269,1825,571,1382,1409,34,515,519,595,1824,1562,35,1344,264,2198,5
30229,252,234,254,1791,281,582,247,232,11,1162,221,199,741,1337,513,637,1350,91,711,516
16214,2886,3429,1613,3246,3586,236,1133,1229,1311,2618,1931,1164,3801,2418,3896,4249,1612,1220,3313,49
6031,37,174,242,860,229,216,471,315,528,408,820,560,277,614,577,200,510,154,42,243
8202,1502,2238,800,912,459,1898,519,2149,801,1343,1429,1650,2650,1,508,1511,810,34,1065,2500
11652,616,1171,891,481,1633,230,243,269,489,1364,657,859,34,1382,433,548,804,1355,1361,1174
4680,2934,2985,3292,1523,1300,2813,2076,2537,3207,2464,49,3963,2531,2251,266,2886,1610,2122,1934,2806
8906,107,60,69,102,174,211,180,70,110,304,64,621,52,58,322,40,138,218,200,159
25571,1315,1963,1275,1531,9,66,1123,102,1142,428,321,1931,77,6,1961,1324,1930,1947,231,1276
21033,1247,2795,2531,2194,1610,2530,2886,2122,1931,2250,2076,2482,2980,1510,2006,3250,1502,1300,1150,1601
10897,2123,1247,2194,2486,269,3233,2459,2484,3888,428,2724,250,2530,2824,2856,1930,1062,2537,2631,3473
23217,30,106,36,331,393,108,292,35,47,46,39,296,147,15,357,167,29,634,68,42
9887,1137,657,1656,1193,209,1378,1133,533,1160,188,286,1397,1824,159,264,41,1315,1122,1591,1577
7493,186,26,192,183,433,277,14,189,379,234,421,382,28,574,216,209,193,431,11,101
32364,723,572,588,1062,226,270,574,426,1449,223,702,263,722,91,228,262,592,305,252,589
34410,1145,1798,1235,1918,1123,1320,2172,3031,2618,1944,1604,1801,1283,1630,1794,1149,608,1274,304,1664
1115,307,182,372,178,188,2,19,36,7,339,30,1,15,212,68,179,356,52,33,278
17551,227,1849,1404,1164,1163,1126,1168,711,859,1945,489,890,226,427,2099,1209,1169,1567,1407,230
31844,223,249,252,93,592,228,426,199,739,574,511,254,719,262,590,1592,1578,517,1370,11
27592,2120,1285,1921,1379,1836,2580,35,1145,2329,1765,1295,1802,1443,1505,291,1123,2246,1277,1748,244
19909,433,1373,1203,842,2242,1596,2046,1824,1791,2175,574,1825,1536,91,1072,2391,2362,1578,270,1360
34463,34,1567,580,800,1898,426,801,2046,1132,223,716,571,91,245,81,1666,1655,1794,739,1798
8916,298,860,147,1028,531,826,479,138,745,867,303,474,923,359,743,327,1017,898,873,1023
20600,221,7,279,1,372,291,8,11,234,176,504,2,49,280,264,1597,1373,1350,1215,188
3494,1502,2650,583,1650,1624,277,2500,1511,804,1828,1370,2262,2737,2006,1597,1823,1355,224,216,246
31032,2194,2213,1930,428,1931,1145,1568,1142,2931,1292,1836,2724,1247,2122,2537,2459,78,2886,2979,574
15409,1150,2618,1798,1149,1247,223,1285,104,206,29,1148,1132,1209,244,79,1567,1568,235,75,226
4031,1531,1577,1315,1190,1133,1142,1272,1160,1164,60,209,6,258,54,2427,66,176,2062,132,1123
20685,797,223,1791,1590,2273,192,1122,518,704,833,1643,232,1578,842,1387,221,11,1373,589,426
16626,70,180,294,39,108,387,206,8,393,110,35,22,68,30,634,5,137,47,51,291
2826,92,1749,1292,54,216,2362,2198,1409,1447,1397,2364,1128,2175,829,1119,652,1825,2046,1270,1848
14984,87,859,861,1527,1415,621,1567,674,2037,1229,1172,180,76,1086,858,94,1937,1916,597,69
1930,209,574,701,24,52,231,1562,81,258,1577,54,306,1215,223,643,174,93,241,260,274
28493,1836,1283,1275,1148,1145,1127,1568,1240,1133,1326,79,1149,1798,1597,181,188,244,49,80,1132
10424,1320,1836,433,1215,241,1929,1655,247,1409,9,98,1123,24,6,1649,2046,1292,2650,32,2737
23810,42,890,504,489,220,892,481,99,360,705,29,427,548,802,960,35,36,718,616,712
1129,103,102,70,109,51,490,180,162,94,108,40,179,10,69,95,2,114,119,160,45
4677,2194,261,258,1930,1931,1610,1649,701,257,433,256,2979,60,71,3085,1578,267,1795,228,93
18122,1163,1120,1177,1423,1114,1379,2377,2048,1164,1175,1386,1412,247,1443,1347,914,1165,1420,1160,1213
25316,252,257,1318,2228,1594,199,639,2103,575,702,1075,253,701,589,1444,590,1453,1450,1336,572
4487,1795,325,1610,290,2431,2500,3085,279,2248,1625,372,1649,26,2194,2623,1409,2430,2293,1659,1606
28193,1162,571,1578,379,1373,281,639,1666,271,234,240,1343,574,229,221,1203,637,575,277,91
13102,221,1,11,41,513,8,232,35,372,1215,290,459,1625,280,1162,1373,26,166,252,176
890,132,9,60,159,188,43,103,52,19,176,179,175,69,65,215,177,102,388,59,181
21193,46,108,634,70,295,30,110,331,317,36,291,51,102,68,293,160,103,178,654,10
33340,1340,740,238,587,1118,1229,711,87,585,551,441,702,1235,322,258,114,588,580,174,701
13520,1373,1824,91,1825,1562,11,574,81,1115,515,270,252,237,254,1791,241,1320,271,34,1125
32995,1630,244,80,434,1209,832,1204,239,1210,847,435,1235,273,862,1407,863,309,1180,2047,1311
16876,68,634,78,30,35,360,331,33,616,97,103,621,5,180,36,34,70,315,373,94
23156,1994,574,1450,1117,2145,1277,2362,595,1578,1848,281,1999,379,428,1824,1350,2565,533,2016,1648
25311,1373,91,1138,1318,1449,252,263,574,1342,1336,639,1791,584,1213,2127,637,1824,723,2362,592
27942,33,5,315,243,35,147,549,347,42,220,387,921,144,38,298,340,641,314,148,134
20644,508,426,262,252,226,223,241,572,228,305,249,247,98,600,1378,254,227,1125,91,425
15529,1276,66,1947,858,1531,2484,1831,102,533,1296,92,321,138,1198,1121,1315,2118,60,1224,59
25521,1272,2856,2872,1613,2248,1795,3564,1649,1605,1240,2530,52,3085,237,2486,1963,2934,1326,1610,2519
32780,2650,1650,639,1502,223,716,1449,78,2006,252,2261,875,1179,717,548,425,2207,511,1320,737
11407,104,46,30,331,68,317,36,489,393,616,29,292,21,481,33,448,39,20,35,654
32653,437,304,180,1630,107,401,859,63,321,119,76,1804,2047,2886,3031,87,288,95,1187,608
17041,147,493,303,478,42,211,138,315,33,301,347,729,860,549,577,47,413,110,218,531
3442,244,1240,1957,237,1580,1308,1193,1562,1385,79,1309,258,1666,231,81,309,1239,354,1397,63
11602,891,1629,745,243,1193,135,297,657,137,295,302,490,1133,313,1071,106,522,288,1164,230
7420,7,291,41,9,132,36,30,24,462,1,2,178,166,60,181,11,10,174,29,12
32599,1162,1373,2,221,281,286,307,234,19,534,1580,212,179,174,1172,514,229,11,199,176
18419,455,1567,580,279,2046,433,269,717,227,797,1404,241,1344,508,519,1382,75,226,98,723
29262,2530,3196,57,1315,181,321,1198,2194,4089,49,1276,3760,2882,243,2329,2985,59,1836,102,2121
11126,30,39,331,68,317,20,448,108,295,106,49,489,654,490,42,146,616,178,110,103
35412,2340,2081,2135,2044,1691,2541,1266,3024,2733,2089,3133,1100,2014,1965,1587,2627,2164,1249,2082,1095
15003,246,1834,238,188,1342,257,1356,49,24,551,260,711,1116,1215,2016,75,1153,702,256,240
7221,68,36,478,331,549,1112,42,46,448,462,770,1849,1053,1126,489,291,181,293,1671,1984
31596,637,711,1357,1122,1359,1129,587,1585,223,254,1352,643,1349,1177,252,262,1163,429,1421,580
36070,436,1113,91,515,54,597,1274,279,1154,1115,428,174,378,1128,725,81,1213,98,1373,241
1512,110,103,608,70,107,211,94,174,294,490,15,304,51,179,102,187,175,64,621,69
32693,1370,216,172,1461,1409,1643,1375,166,1578,1828,247,909,2198,502,1160,1188,523,644,2216,277
30521,1164,2431,702,2881,2249,1551,1434,1921,2934,1133,588,2921,238,267,231,2806,441,1114,266,701
34873,1725,2868,1776,4017,3011,3168,296,42,2896,2619,649,2560,1110,1971,2525,1780,1878,1882,46,298
35301,549,200,211,860,64,598,303,148,967,147,42,154,33,301,1110,652,966,38,35,607
32112,580,226,589,1235,2187,305,273,244,75,1794,1207,1209,239,572,2099,1210,740,621,723,252
25027,226,580,252,574,723,1824,639,702,1213,589,1449,584,1318,85,582,1342,587,1138,439,1125
24267,723,875,592,580,439,508,523,2127,799,719,489,1355,455,590,226,740,453,589,737,807
32443,261,574,428,2271,91,184,1577,2484,2123,436,586,1062,2261,306,701,1568,433,1791,1551,2051
25173,2279,455,717,2127,583,1370,1592,592,799,2242,719,797,1305,511,1371,589,2228,1449,2009,639
18289,1209,2172,1204,1582,1187,638,1193,1916,1530,1637,1961,1670,239,1235,951,102,1229,107,1316,1276
32041,1355,592,273,723,580,2261,435,1572,1056,857,1404,583,807,426,1827,1650,226,2127,2187,225
540,174,138,60,59,180,211,218,110,132,322,102,109,401,57,635,50,179,94,69,2
24661,199,60,183,26,186,32,308,174,192,12,158,221,277,11,234,189,274,10,2,229
5593,144,22,112,212,166,318,352,293,16,68,302,347,21,161,47,296,5,104,168,142
26324,1152,244,1132,94,239,1133,180,76,63,1112,1209,1392,437,248,1128,1380,176,621,245,1164
15736,231,1342,2667,174,1079,2358,739,572,643,93,257,435,587,258,1434,1375,702,259,1062,267
30496,270,257,262,551,254,1342,267,249,223,589,588,739,723,643,711,426,263,1356,233,741
24968,1292,1577,2175,1929,1659,1749,1531,1825,92,1215,574,54,1562,1593,24,2375,2262,216,830,533
23078,2047,1235,1229,638,1209,1944,239,1219,1340,236,288,1180,1407,1637,1193,1187,1135,2359,812,244
17774,1112,36,507,68,616,317,711,644,804,441,248,42,21,144,265,292,551,19,478,35
24533,2047,1235,1414,1944,87,859,1180,2359,436,1209,1961,1207,1594,1187,1572,97,239,1152,621,1407
4306,1577,433,3085,270,701,306,961,209,1836,1650,1247,1655,722,1649,1355,1320,1531,237,1610,1292
22103,102,69,60,180,70,490,114,162,59,107,46,138,159,608,322,187,294,43,634,44
28856,2484,1292,1149,1315,2724,209,2931,1611,52,1275,1931,2213,1283,701,574,829,4061,3037,66,961
26694,1235,951,1239,2047,1187,1204,1670,1414,1229,87,174,207,1209,1961,674,107,322,638,1944,239
35530,1126,1270,1128,2014,1170,525,1293,1447,1113,1169,1179,1125,1527,1277,1994,716,91,455,1168,1220
8738,26,60,199,132,10,372,28,11,93,308,325,7,174,189,177,2,192,183,404,182
9407,951,2,587,1187,274,1580,1235,580,58,812,638,436,369,637,34,378,1944,354,438,281
15871,1798,2618,1112,1567,1247,1170,1148,489,144,616,1568,712,1285,525,1202,248,2928,104,1380,804
20282,372,163,7,1,28,369,2,8,16,11,166,26,12,36,199,183,357,307,221,30
21377,35,33,154,279,41,174,459,1,24,229,549,413,278,195,315,232,510,493,478,78
19440,180,864,107,883,838,218,294,87,1151,635,621,434,832,1235,951,628,401,862,1944,1180
20855,1141,2580,1597,291,1136,1505,1433,1798,1113,248,427,2246,1447,1567,1320,1128,1122,1549,3005,1743
28733,2213,1317,679,2122,1119,2427,1320,1931,1563,1276,1194,2872,1572,1649,1610,1326,1140,961,1801,1404
16821,70,45,94,102,39,95,180,418,69,40,103,97,160,30,207,321,104,51,654,634
7636,46,30,108,68,489,212,490,331,393,616,106,103,21,292,10,114,295,307,654,43
23753,104,94,103,206,30,46,393,68,294,70,291,35,97,448,175,179,317,322,110,304
26036,103,59,180,49,490,70,174,322,188,138,44,52,15,175,110,60,321,179,160,0
13014,1162,1188,1591,1533,1580,701,1828,1624,1373,1409,280,278,281,41,1397,237,1189,277,308,247
6604,8,325,16,274,372,458,192,166,2293,183,172,196,28,459,1373,576,1580,186,1620,290
24888,711,548,231,244,551,49,702,600,75,246,580,587,223,369,9,188,257,305,228,643
37731,2081,1629,970,2082,1217,2180,3024,579,2280,2089,1691,1943,1137,2159,657,78,893,2834,995,1056
28066,231,75,1449,246,244,259,49,252,188,426,1486,1446,1453,548,6,262,1116,224,63,223
7011,447,35,163,277,8,291,290,307,206,158,369,99,6,459,182,14,176,1,352,26
21228,102,70,64,60,40,69,33,97,30,303,138,103,218,109,5,46,621,94,200,179
5190,321,1246,3424,3196,1327,3427,388,1148,2525,1297,2906,50,288,1272,2980,1613,1921,3767,1190,1315
10936,1272,2062,2979,2464,159,1613,169,3085,237,60,238,258,1659,1315,1649,93,3429,1193,1188,4195
1811,37,200,1187,58,1123,597,726,129,676,174,528,625,351,354,50,787,1157,304,74,202
6962,2418,1437,1650,169,2921,1134,1062,2120,512,1921,524,2090,1580,720,517,489,576,192,1511,431
10456,2194,261,306,1649,1655,961,1930,1285,679,1326,2122,3085,1317,1597,701,1272,1247,1572,1142,9
11164,1170,1053,966,1367,745,112,790,2148,644,1475,953,549,802,42,168,30,1037,462,1165,1849
2752,29,9,264,1320,54,10,55,1659,92,183,11,1154,12,1326,52,1215,1836,199,1122,1115
6821,261,2650,309,1610,1655,435,1292,433,1650,1836,1145,2006,189,199,1315,1320,1659,2187,434,2194
6505,513,721,221,516,430,13,1534,447,35,8,520,774,1358,324,521,1343,1177,518,1084,725
18874,1824,1577,1115,199,6,1568,2737,1531,1610,1659,263,1373,2006,1666,279,1825,91,1597,98,1326
25889,174,132,159,60,180,49,54,188,179,413,1193,138,2,69,52,199,175,6,103,94
1007,322,179,180,174,304,19,2,94,211,36,46,401,114,493,490,621,303,15,30,52
17759,249,270,231,1342,256,224,257,225,589,572,440,24,305,426,174,75,435,2127,247,306
770,10,144,11,372,5,291,12,35,373,1,360,212,7,34,166,16,33,36,290,78
