user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20
4256,269,436,1118,596,34,1178,1145,1597,1247,265,1154,1292,1577,289,1567,1213,1460,1664,1125,98
22316,50,218,1204,1831,1123,304,1670,211,1637,70,63,95,97,76,628,255,1240,1230,1187,107
32482,3292,2482,3586,2431,2122,186,2985,640,1935,1247,192,2856,1925,2486,2531,3246,2934,519,13,1246
16736,97,20,654,39,70,40,68,107,94,45,313,546,373,2,400,943,55,390,207,30
13211,740,585,1565,438,244,2555,600,87,2,812,588,1342,114,159,2902,19,1630,393,1340,1241
22557,867,860,64,298,301,50,413,388,665,872,577,479,38,729,154,528,58,598,359,826
31187,617,384,182,376,478,352,476,179,605,683,1,390,3592,396,975,242,1178,404,178,949
28938,2194,263,572,425,183,2122,306,256,176,1930,722,585,246,1247,515,1378,257,228,428,262
7136,502,1379,1333,1590,18,216,1559,704,1376,1825,379,1344,1117,1113,582,1937,518,1643,2383,1270
21346,298,301,479,549,413,315,462,478,218,38,790,303,860,493,635,787,445,729,279,1
28515,389,306,592,32,421,217,1958,101,433,842,1056,830,1355,961,1578,199,1564,1929,83,55
3799,3636,2021,287,2022,1993,61,1296,1947,633,2629,4331,1873,3194,66,2120,383,1298,1227,2141,3799
3401,951,1961,638,354,1230,2052,832,1957,1947,2359,1527,174,1239,2010,1293,1808,1318,1229,812,2047
12936,186,722,638,637,69,65,274,19,184,807,1595,183,390,640,1957,1075,192,400,857,189
30862,2194,519,1326,1460,507,585,2486,227,515,804,1126,525,616,1150,425,2824,226,1168,575,263
27446,2461,3188,2141,2979,2248,1119,2062,1931,2486,3915,2464,1651,2810,3241,2877,2921,4195,1523,3429,2824
27222,3080,1133,1113,1115,3810,2779,1765,4018,1577,1274,1121,1505,1664,1141,1531,858,1974,1748,1193,1961
13289,280,702,257,1237,438,515,534,1434,11,436,1959,91,258,1125,1336,441,267,9,238,263
21969,883,1842,218,3036,862,1220,1169,839,303,1939,418,638,593,861,138,1219,628,952,1637,1311
12602,301,68,729,298,50,2,418,188,315,303,29,549,70,608,58,649,94,331,200,193
28311,583,511,254,1592,2285,1409,1590,1461,1336,517,1370,1387,1656,2279,807,1578,506,797,1597,1135
15955,1577,436,2213,1610,159,2194,1934,2122,4195,1531,1579,2076,3250,2856,1317,3292,2985,2931,3888,2486
36735,2482,2625,2977,3233,2810,3232,3292,2439,2272,1247,718,2068,724,2531,2249,2624,3963,269,2483,2881
21801,826,413,531,867,474,493,866,472,301,303,676,401,729,134,315,211,298,621,33,745
2625,1178,1379,1527,653,238,1188,41,11,286,1443,106,1229,1344,1131,725,441,114,1125,1117,1115
25580,2271,432,2375,552,4284,2977,1650,460,2374,591,1189,1075,253,186,2655,2354,3434,2650,2574,194
19332,68,70,46,317,393,448,103,30,360,106,490,33,178,114,290,94,5,10,1,322
28537,1318,1925,1282,75,1285,49,1632,2615,1799,231,24,2213,1453,2650,1945,1930,3031,1963,1931,1802
3732,2357,1137,1140,1240,1920,1123,1274,6,1382,1315,1404,1275,1218,593,1198,1554,1660,1322,1220,2066
29240,1649,261,1836,237,1931,52,1283,3888,2076,1610,1930,1562,2856,2122,1577,2178,1189,2464,722,2979
32788,1285,1836,1123,1931,2979,1930,434,2213,63,237,1145,961,259,435,309,2886,80,1572,1140,1142
36542,589,306,586,800,1373,519,1666,440,1536,2363,25,1179,221,1958,724,1270,1590,592,217,455
12147,644,356,21,585,99,519,711,175,812,13,507,490,425,740,804,518,1114,178,516,429
25563,257,702,1342,723,572,267,639,600,643,306,739,439,574,231,582,589,724,228,1373,875
31751,2213,679,961,1610,32,2979,2194,1150,1247,829,2886,1149,1572,433,597,1202,1123,269,2650,84
13721,9,257,253,231,240,274,264,132,260,159,1578,24,2062,723,177,701,1649,229,438,238
25516,2915,1487,1595,1348,2249,2919,2110,1352,1488,1461,2959,506,4127,2755,2502,2590,1408,1515,2013,4601
4346,77,507,519,1496,2271,710,2249,13,591,616,1958,1461,955,2431,2759,1510,515,293,318,12
31026,1931,1150,1123,1930,1133,1247,1320,1836,2213,1145,1610,1325,1275,1141,1272,1477,181,2172,1664,2886
9992,269,519,33,1154,725,1386,1564,571,1984,289,724,318,644,507,2833,1421,305,77,1337,55
621,209,1292,66,181,29,63,34,7,98,1326,206,243,188,608,11,1086,204,15,241,35
14183,572,257,739,551,807,702,263,267,588,585,741,280,1356,600,266,246,306,722,238,93
14893,1133,106,1190,1378,144,235,1148,162,181,1123,114,174,1325,1112,1132,248,60,104,132,76
3999,1376,2271,2213,1618,3702,383,1100,1842,2198,1173,1999,2008,1584,2650,2118,2193,2178,2260,2957,213
22224,951,109,118,64,1231,119,70,50,441,45,400,139,838,110,95,87,490,420,288,113
63,12,13,101,291,33,404,11,159,182,19,290,26,5,16,190,61,106,392,24,102
19439,1308,1112,303,301,512,175,1161,1669,614,70,58,634,619,119,418,1239,180,608,471,139
1870,643,588,11,267,41,523,739,702,589,226,584,592,432,280,586,722,551,719,439,515
7762,303,289,70,180,6,114,103,413,19,188,597,608,49,614,181,9,69,301,418,106
29872,1231,951,861,1308,2035,2377,1530,418,1630,676,619,1431,1115,1937,1412,1266,2473,1271,1117,1735
15517,109,70,304,848,180,621,951,211,162,597,1123,87,235,1209,1145,218,888,1285,40,1918
8941,193,199,234,101,12,264,32,13,11,132,574,7,16,102,308,33,433,200,232,26
33741,1940,1849,1169,489,269,1404,2012,230,32,1132,891,2188,1572,1567,1310,1842,373,1313,1123,2959
5362,1649,1523,2489,3292,3085,2531,2194,2985,3478,2533,3775,2213,2461,2934,2824,3308,701,1931,1315,1142
774,109,64,94,110,40,103,107,304,294,393,635,179,303,211,322,218,51,70,95,96
28044,588,572,439,580,257,1356,958,723,702,875,600,551,1342,584,188,438,585,262,263,586
9516,70,294,207,40,400,63,94,638,1235,951,832,1314,119,621,80,418,697,113,859,309
32149,2261,1062,722,1056,1355,2363,723,857,2657,306,426,2100,583,807,460,2402,1595,643,439,2127
18950,1241,1133,1316,1325,1141,1127,1604,2642,236,1136,1380,3082,1748,3080,1765,1204,1132,2084,393,1918
22992,285,279,447,889,1817,1,352,521,520,1112,35,811,797,504,458,718,459,507,576,389
37088,1502,2650,3124,1356,1453,440,2270,1605,3442,75,224,1500,2313,2590,2207,1336,3066,719,1590,589
9836,1206,1205,883,1541,1988,1396,2180,1312,1943,1314,1576,2834,2892,65,3024,1406,888,1636,354,2100
14934,1326,34,98,224,269,75,426,723,1285,49,226,228,1149,9,572,1132,259,79,305,2122
19036,1226,1942,1549,1765,1392,1430,4018,176,1133,549,1112,2624,1165,1297,1904,3245,114,2342,1925,1198
28486,2122,2500,1355,2650,3875,1577,2213,1477,1605,1578,718,1460,2430,224,2649,1568,842,592,1659,2194
12174,11,280,176,1,188,221,93,290,643,279,1112,209,438,212,91,178,2,289,35,12
13401,512,76,1235,322,289,1414,638,1232,236,1209,1311,1670,722,87,951,393,119,1637,608,1151
25971,103,322,180,106,393,51,97,114,110,294,490,303,634,68,179,418,40,119,109,2
2437,1178,1118,1842,1133,1193,2102,512,288,436,829,1115,268,239,236,1137,87,1135,1125,1112,1308
18651,725,35,1112,279,1160,7,8,360,11,248,24,1378,91,425,290,1,247,1164,600,378
12935,21,644,212,188,297,1154,510,525,478,331,616,18,372,507,68,268,512,19,1,13
24893,14,458,432,99,810,192,797,723,573,833,326,912,1625,459,737,440,2254,217,799,26
1854,393,103,7,97,179,178,107,33,180,322,46,114,490,317,608,106,175,740,162,181
29902,63,784,304,462,1178,303,288,1127,79,608,832,838,621,1884,187,289,635,2172,812,1112
33897,2169,2382,2414,2574,228,2400,2754,2636,2096,440,592,1062,426,517,2127,2650,1650,3442,1592,2682
27831,519,1978,356,2580,99,573,2061,507,644,1502,3031,1748,2825,352,1175,1920,3950,1382,637,1675
19509,459,396,1535,2311,384,1392,1365,1085,1379,1264,24,1190,33,527,376,644,1154,7,2833,1676
16623,22,347,126,634,654,46,5,13,291,30,2,11,18,102,295,33,315,360,51,392
3815,2419,2650,1659,1062,2213,2879,2824,2437,2122,1605,1510,1654,2959,1135,1593,1655,1929,2357,2194,1821
31309,40,51,294,70,107,418,95,110,39,119,207,634,162,139,951,490,138,69,654,295
2952,1058,1040,1595,534,1443,2130,2103,958,375,184,1421,24,83,1648,702,807,709,2576,1096,1075
33013,9,2357,24,1215,176,2500,1127,1836,1460,1660,2213,3526,2191,1270,1605,1325,1148,1942,1477,2419
1584,40,51,400,174,211,70,207,294,303,58,50,119,69,490,597,94,951,95,114,64
144,303,178,51,110,179,413,635,109,207,490,301,161,102,139,46,45,140,211,633,295
21206,301,298,332,303,654,20,690,598,549,729,867,333,125,49,137,745,409,118,790,148
37178,1416,318,1999,1536,2865,504,1072,1824,616,269,271,1849,1169,2046,1292,2362,77,1172,525,241
18746,1380,34,269,1292,289,1115,373,1213,1824,1125,1567,1202,519,1154,174,91,378,55,11,12
19477,1148,1380,1942,1190,5,1477,360,1567,812,2580,1112,1392,1460,1136,1295,1145,1126,106,279,1479
14783,59,1531,1190,1142,1316,52,1664,258,2062,1669,2141,49,1123,9,102,1963,1133,3241,1836,2464
32162,1477,1113,1125,1133,1178,441,280,1128,1112,1215,1127,24,289,1380,63,1160,176,268,1115,188
16103,723,572,589,1247,439,719,1931,440,1930,1945,2122,718,2172,2618,799,228,1610,1824,1315,570
29833,1292,66,1276,829,560,6,56,138,1086,1654,84,32,149,92,1317,1376,571,1824,24,2020
22765,1387,721,520,1401,518,1356,1341,1648,502,1374,285,1461,1350,2233,1114,2891,1370,1334,458,781
27278,1930,1931,2213,2979,1654,237,1659,1142,1276,2650,2194,32,679,1119,1326,2006,258,1317,9,1963
15588,49,9,188,1132,1116,181,260,43,1215,54,7,1133,244,1123,608,1272,258,77,0,175
37503,1886,1236,1884,1756,2378,2902,3024,2029,2375,1882,1294,1530,1745,1112,1711,1965,1872,2498,2025,1192
32006,228,597,211,305,1235,1930,289,722,572,643,436,263,621,426,174,258,224,226,209,1112
20083,2046,1072,2040,1564,2193,519,1567,2033,571,625,352,313,569,433,1169,1174,1898,955,1085,1312
12304,68,331,126,106,139,161,347,634,393,33,20,70,296,295,114,21,140,18,178,15
13817,1793,519,1671,569,352,1380,1250,1719,2046,573,34,1792,1794,2033,1567,1658,1402,99,718,1564
34215,3800,2931,3232,2076,2856,2979,1611,3582,2879,4254,2824,3237,1931,3564,1315,2194,2213,1300,3060,1326
34848,635,1675,953,218,1195,148,504,1110,42,1037,1711,315,527,478,549,519,770,578,1161,1630
36421,2213,2122,1326,1930,269,1247,1577,1649,34,1317,1931,32,1531,433,373,1119,241,1824,1654,1272
28291,1873,1271,2362,1121,1863,3680,1937,2555,2377,1126,2014,1384,1117,1318,1139,1994,2902,1380,1842,2541
13439,1133,1178,812,441,1925,1131,1115,1748,644,1165,1118,1241,1058,2060,1479,1836,2092,1237,1295,1597
8087,1112,1380,1169,616,243,504,519,92,507,525,1171,481,1168,1202,1126,1671,1555,1675,279,1382
836,106,49,21,654,9,33,114,212,70,373,12,331,132,60,10,68,22,162,291,102
3773,848,291,289,34,33,643,1320,373,1957,68,1380,1567,77,1568,436,40,2,1115,1531,597
30350,1112,462,181,1443,236,634,1126,317,725,1293,1178,1164,1984,1198,268,1133,1311,1232,248,1594
111,5,291,68,16,13,22,372,634,212,10,290,8,654,102,12,101,30,360,303,21
29507,580,708,1135,439,724,639,226,585,1119,702,718,519,719,584,592,582,1648,523,716,193
27809,2580,279,1359,804,644,356,519,800,16,418,21,1337,318,331,802,1,1114,1237,1386,1748
31390,1067,637,1040,740,1012,1984,1169,718,800,1359,716,570,429,184,808,810,1553,519,724,1342
9656,269,2046,1947,1086,1312,91,1380,34,1310,1447,1125,1590,1824,1317,625,1958,2040,1564,1563,306
20161,404,392,161,125,21,17,101,126,61,292,26,16,212,68,356,291,13,25,104,678
17682,2362,1179,1154,1842,228,63,1312,1380,1123,832,436,428,1943,857,2187,1292,1378,1405,1115,2033
6728,1374,2317,2861,802,372,356,1621,8,515,810,1387,176,232,2891,1175,1184,516,99,1412,721
35514,1340,740,1118,244,1178,2740,87,1135,1630,1229,551,43,1582,951,859,1235,1138,1116,2084,638
23585,832,1916,50,628,1187,288,838,1233,65,95,294,1308,1151,793,847,1196,1060,72,128,107
36248,1765,1294,1776,287,2906,3421,1766,1227,1955,1882,826,1121,3082,1388,1947,57,745,2787,1241,222
14940,427,507,278,616,1505,1112,1601,1563,953,595,243,1198,1675,2312,176,1137,1660,2120,1382,1326
19818,560,219,189,408,383,625,55,191,208,243,216,195,683,287,830,679,509,626,315,469
18717,228,722,572,3425,3649,2249,263,1523,1453,1247,643,63,3548,257,2684,585,701,600,1062,256
1783,238,267,741,258,266,11,372,1,253,7,582,722,711,265,438,588,1356,93,515,212
32431,2464,1612,3767,1523,2699,3800,2940,1931,2072,2537,2814,2519,2815,3896,1804,3888,1934,2879,3317,1611
15044,2418,1342,1834,1075,1138,1552,2402,2110,3684,1921,3693,1873,2016,1958,1946,1485,184,286,390,1586
527,70,127,295,45,160,109,103,40,654,140,418,490,162,353,332,114,58,106,634,39
29707,393,103,322,490,448,303,68,317,107,30,46,51,97,43,294,179,110,106,1152,304
23575,729,134,168,504,147,31,315,1614,406,650,148,527,662,1675,802,866,21,478,313,35
8581,68,102,51,303,634,180,70,654,331,107,187,181,59,110,393,2,418,49,106,608
18113,2149,1429,1719,1064,1845,802,504,718,291,1374,1379,518,716,1417,1171,1641,520,99,360,1065
17761,1178,462,1565,1112,7,1154,504,1136,549,1676,291,35,519,1378,33,459,1382,289,243,1433
15150,1595,1453,3742,426,174,1585,1485,1062,2037,1436,958,184,1359,1414,1588,2113,2015,875,2359,228
8760,181,102,162,106,188,114,70,9,95,211,33,295,187,59,50,373,96,207,6,139
27272,1918,1194,674,1235,239,1119,1930,1572,1801,1135,1207,829,289,69,2172,1133,288,1148,657,433
25889,138,49,175,69,413,66,3,188,200,6,614,304,608,15,193,0,24,189,96,55
2522,92,2642,3145,304,413,462,1276,826,154,1240,2178,1869,1863,218,625,381,1328,598,1669,181
32562,294,107,211,40,236,180,1311,87,109,289,848,859,103,1209,70,322,597,76,951,303
14602,58,1115,1086,535,56,1577,2172,1530,1292,2,54,2473,638,2778,1296,69,3633,9,288,2008
34645,1337,587,585,551,741,263,176,739,1112,1342,516,244,1164,1135,425,702,1359,1356,254,1340
12475,490,33,179,110,46,51,160,634,294,654,10,39,393,303,139,295,40,45,109,114
3160,534,516,1058,1384,1543,383,2103,1430,2555,1421,1062,809,1564,1453,1337,1291,1880,1177,2286,1415
12771,326,723,193,279,1056,459,1624,232,583,511,256,592,1625,515,277,1337,516,842,1387,234
22275,838,635,301,288,619,128,113,1338,951,218,1201,614,628,50,1230,1670,1231,56,388,676
16474,1453,2249,3292,1284,2272,2915,2576,2803,1436,1434,1425,1485,1408,1144,1353,1455,2921,1651,1503,1934
19501,51,520,1553,1265,2947,804,614,1341,19,1446,794,2343,638,955,540,619,1068,294,1314,383
12340,49,159,60,70,132,55,24,237,418,103,19,0,2,12,56,174,97,106,94,177
15500,643,176,49,438,188,722,585,279,41,280,1378,244,1152,256,1577,63,515,76,7,209
34088,1380,1274,1132,1842,1292,1232,1794,1123,1947,2642,1582,2572,1209,1316,2172,1241,239,1563,244,1140
16356,3586,80,1285,1604,1340,1804,863,1149,1229,236,2047,951,175,3031,2886,1283,1630,4425,265,2831
17109,192,432,326,459,810,433,1,806,369,91,328,1056,71,24,221,572,194,280,775,290
10252,2052,2178,2959,2280,275,1058,1595,1944,579,184,205,1834,3278,438,3677,722,250,3702,1354,3227
31711,2410,2453,1824,269,3875,2968,2122,592,2430,2242,2194,2681,3881,574,1326,1317,3888,2625,1610,2123
26007,149,106,181,49,333,299,188,109,175,57,332,176,6,111,70,40,729,418,97,388
14505,464,99,396,416,389,869,193,252,1387,183,1381,609,432,32,326,194,1288,459,4705,458
4613,248,1659,1193,1148,178,236,2194,2486,268,132,2213,462,2329,413,657,2928,1930,2141,188,1113
34011,4200,2250,2831,654,616,1169,481,2252,2111,4290,489,1150,2832,1361,3770,1195,974,1174,1805,2072
21839,1776,1240,1297,3080,1799,1802,1918,3031,2525,1798,1804,2906,2121,1765,4016,3637,1800,1241,2907,236
934,179,19,180,2,295,292,46,322,608,523,161,317,44,447,65,6,68,144,357,654
26060,322,1342,438,551,722,180,572,393,584,175,19,588,1152,643,96,179,267,490,580,49
16484,1935,1240,3429,2829,1123,282,49,175,3586,9,59,1315,3250,181,3767,3801,2464,1116,265,2886
22367,1315,1240,1247,1229,1931,1311,59,1150,2172,2249,1126,1128,259,1798,3937,102,448,1325,1664,1414
34681,1133,236,1169,1193,373,1380,1207,523,1115,657,848,418,243,1178,593,1217,701,268,1842,441
9285,85,440,232,519,1373,1398,710,229,723,433,234,1162,243,274,192,199,92,306,1337,2033
35128,2461,2076,1610,2985,2796,2486,1247,2930,2824,2431,1659,3233,2810,2940,2806,1931,1460,3249,2482,1934
20002,2122,2123,2625,2484,2193,4486,1654,2931,2724,2882,1931,2213,2856,829,3582,3800,4254,3665,2437,1605
33582,2802,2533,2500,2439,2649,2482,2673,2624,2435,2625,1605,1502,2437,2484,1660,3671,2251,2461,1795,1460
22020,2047,1140,1630,951,288,593,2052,2172,1210,1218,1230,1926,1058,236,1151,1135,1237,1137,1961,2359
25765,22,46,418,295,51,4,634,114,102,490,106,161,140,160,5,21,139,319,126,68
28981,2926,24,3582,1605,1610,1523,257,2272,2931,722,3059,49,260,3858,2251,3283,3888,93,1930,1931
7361,12,360,10,372,55,193,1,489,373,212,101,293,176,70,68,290,291,159,16,7
18381,241,98,269,87,34,1274,1380,1152,739,289,239,1112,282,1133,621,2172,1213,1123,1655,235
20603,1344,582,518,440,1359,637,221,589,551,243,1058,581,516,708,1373,511,639,719,2317,804
37695,3349,2825,2791,3742,1595,2628,3565,1317,591,862,2947,65,2122,1282,4061,1012,83,722,640,3318
25629,2486,1931,92,1660,73,2006,1659,1842,1385,1930,1564,1117,1994,1137,2537,257,66,1270,1119,2985
14939,352,2751,1,2343,214,242,808,502,1064,459,398,1101,569,14,16,186,423,955,573,584
2743,91,1219,24,71,1842,237,829,1944,261,187,702,63,258,1175,49,1154,1791,1274,1115,586
8072,832,951,22,1209,596,221,1311,527,1367,859,239,644,1818,294,38,1226,1235,1154,1379,1218
31123,2123,1247,2252,2804,34,2625,3800,3250,2250,2979,2618,1325,3825,3885,3233,1610,1317,1931,2770,2856
20702,1871,1565,1151,1234,1392,1163,1898,221,1379,1127,459,2567,289,1341,1237,24,1235,1153,1215,1745
32453,1285,1123,1836,1240,1142,434,52,1930,76,256,1275,255,1297,3250,1145,82,187,608,9,2979
17633,1213,436,441,1271,268,1117,1125,1113,68,1126,1378,378,584,49,428,1293,280,725,702,269
34252,255,635,162,354,95,883,1253,48,63,239,1151,951,493,522,65,608,87,784,696,478
34289,1310,63,1988,1558,1940,1312,1123,79,80,506,1112,1218,82,188,2159,1122,78,43,289,608
34905,2023,947,3024,3002,1951,2035,1263,1159,1192,3145,3454,893,2042,1700,1955,2468,1530,202,2025,1640
2583,1716,1961,512,222,2100,1123,858,899,829,598,2628,436,1276,56,2341,441,2898,1540,2084,1630
31490,2122,1577,433,1930,1247,2194,438,3085,2931,2824,269,2484,1824,2076,1531,2650,3888,1659,1317,2427
31888,261,84,63,244,436,829,256,225,722,237,1235,306,9,739,643,91,1180,428,572,435
14420,287,1279,222,1751,1296,1139,1277,333,138,57,1947,2555,1594,784,1292,2014,657,1443,87,1220
31832,1963,2824,1935,2194,1315,2985,2213,248,2931,1531,2076,2979,2618,1272,69,3250,3801,2886,1247,6
18555,1232,1942,1849,1842,1312,20,1658,1195,1947,1582,2086,654,1132,2002,1542,1112,70,1110,1310,1202
10890,1836,1649,1142,1275,237,256,1562,1123,77,71,1931,1272,1149,1930,225,1326,24,309,1283,9
31608,515,1379,1460,519,221,2737,3472,1825,3595,264,1184,595,1373,518,234,396,1597,1659,163,2640
760,6,162,107,132,70,69,608,174,176,19,181,24,40,106,114,159,97,102,3,65
5019,237,1272,6,1142,1275,1930,256,24,258,176,1836,188,1931,3,93,71,2213,1315,63,246
8881,269,1012,352,369,13,55,433,99,569,63,87,186,183,200,643,35,313,192,26,504
7404,46,68,393,126,33,295,38,22,298,142,47,315,654,106,418,347,168,114,35,478
6633,1390,1101,519,1564,2548,458,573,430,14,1548,1184,1114,516,416,1334,459,2033,429,1590,1625
17546,953,1710,973,1049,572,801,427,356,265,452,957,709,1120,548,711,144,508,507,1417,1126
953,51,490,59,102,634,654,70,418,179,295,345,114,109,106,107,68,119,393,322,46
1883,69,58,60,162,638,160,114,19,106,490,951,103,169,107,68,127,418,180,331,393
29442,13,25,179,214,10,58,372,404,2,195,108,101,662,26,16,458,70,1,60,19
9732,91,1333,1655,432,560,1119,1312,2177,217,502,274,1072,1,1590,571,268,1692,515,176,32
18731,1145,1297,1664,1325,2928,1798,1247,1802,2831,1272,181,3586,1142,1918,1315,1836,1246,1311,2618,2172
13995,1420,1943,1005,1436,2039,798,2106,888,1406,589,579,958,1135,2055,1066,2356,1457,1485,454,1914
27207,2062,597,1930,1272,1315,1235,1133,1123,239,70,174,1193,282,2464,2979,1963,2172,132,94,236
10321,432,2400,833,2393,1355,538,2430,2428,1618,1837,2181,1062,2514,328,3442,1502,2637,661,1589,2229
30186,810,430,958,13,192,723,519,269,75,724,71,570,592,221,426,232,716,429,439,875
6991,70,654,47,404,392,161,33,46,206,39,608,12,352,290,125,176,489,313,678,563
23811,98,1112,34,722,87,269,635,478,1132,29,289,81,306,848,438,585,218,436,493,586
22534,154,37,683,191,493,462,209,41,57,132,298,287,149,486,787,944,197,657,9,279
29268,2931,2519,1612,2072,2464,3250,2934,1804,2979,3586,3800,3292,3767,2856,1523,3317,6,244,2985,2940
10640,2193,32,432,1119,2178,2856,2419,1376,1836,1326,1317,2213,1929,2429,2650,3227,186,1247,1362,194
34542,1412,2498,1177,2264,1648,1416,1994,2313,1372,2317,2571,1419,1457,1423,1464,1434,1318,1444,2371,1020
36068,1610,1931,2249,718,3292,2486,2482,804,2985,1934,2439,224,717,85,2977,2806,575,2737,2076,2625
25425,958,1356,184,723,2261,2015,2574,1453,1487,1179,1454,589,585,572,2414,85,1135,523,233,1342
32663,51,45,102,40,418,64,139,345,303,46,70,111,59,332,295,94,654,110,127,207
13286,252,71,572,589,582,719,228,257,256,305,426,75,702,9,1336,440,1824,1373,439,224
7262,810,2096,502,214,25,2279,1655,2260,2383,269,101,1821,2226,32,520,1567,1590,14,781,13
691,7,13,8,257,12,132,1,307,193,189,212,43,221,702,741,114,174,178,15,2
3181,1127,1123,1272,1190,9,1316,1215,1178,1116,1275,181,24,264,1112,2048,0,1477,231,1133,1126
1418,51,40,294,70,418,102,303,180,119,490,211,634,160,139,39,295,68,95,179,64
30690,1112,1071,390,1101,885,1390,617,1249,1553,1348,370,1223,1068,968,1261,752,172,334,520,17
2226,140,512,1151,295,56,393,657,58,119,722,995,154,132,236,701,1216,322,19,60,638
6195,1356,356,717,1341,1344,1225,520,711,1352,2317,266,1425,1375,582,257,279,1163,504,1156,644
191,672,192,188,9,144,13,206,131,373,727,186,60,622,2122,269,402,176,3,208,1285
11083,303,331,30,635,654,46,634,295,20,70,390,19,301,562,33,137,21,298,106,317
36052,84,593,1654,83,579,1218,193,1040,2163,2773,354,1578,502,2103,995,1656,1205,1180,1219,2356
29304,3292,49,2857,3191,1148,2464,1488,188,718,224,2249,720,2483,2799,1934,3636,97,2431,181,1178
25243,1117,1276,1086,1326,1999,66,858,596,315,2141,1376,1142,861,1577,222,432,2177,680,2937,1121
4976,1577,2194,1292,1824,1315,1931,77,1930,12,1113,1655,701,271,91,2979,306,1125,209,436,1128
36403,2362,1791,1564,2046,2228,1179,519,574,455,718,1590,842,808,1824,717,1040,1172,1958,1450,378
24861,574,54,652,91,208,552,193,1824,216,582,519,217,199,253,221,1985,1577,79,683,83
8634,11,176,24,7,132,12,0,372,264,41,26,175,212,199,43,15,608,187,2,290
33713,2252,3292,2803,1523,2461,2814,2464,2194,3800,1149,2940,2985,2810,2857,4290,3430,2489,2076,1285,2994
25959,104,94,49,180,76,608,176,109,393,6,1240,0,46,97,29,96,490,634,15,70
24899,515,585,263,702,248,266,588,572,739,256,305,582,589,701,438,551,258,643,1342,425
15549,519,2122,719,1150,644,1610,21,2194,1322,1247,507,1326,452,266,2737,2482,804,1597,1568,1113
22283,118,1241,1196,951,628,211,1328,838,50,304,1204,784,95,303,1151,355,1231,1670,388,832
22373,3800,3308,2631,1804,2072,3250,2732,3564,1595,2979,4195,2930,586,2178,3896,428,2812,3586,2724,3232
6749,519,1802,1604,1671,1663,1800,427,289,2046,87,597,2928,1140,1794,802,1114,1247,643,859,1659
17418,1,572,356,585,637,643,2095,1553,427,508,360,293,507,245,644,266,515,519,224,183
21487,176,232,396,519,15,326,372,1,13,242,1101,459,505,416,10,752,515,8,99,501
13726,654,2002,1582,1961,1138,1148,1318,1424,1220,1798,1947,373,829,1567,1178,1842,1209,1311,1477,1920
7853,13,183,1,41,186,34,192,372,8,7,189,11,26,212,221,438,369,174,326,159
20948,518,34,515,1344,1379,519,637,221,279,1,741,372,55,212,1597,639,1531,360,1373,582
15300,1963,1664,1766,1316,264,1292,1824,829,657,1460,203,286,1942,333,1649,132,1115,1141,436,533
28027,432,804,172,459,1565,224,1085,869,383,89,228,509,502,243,101,24,1821,389,318,582
37314,1412,1277,1527,1937,77,1587,1177,1942,1341,1347,2014,725,1271,1374,1984,1269,1318,2048,1443,1707
3765,1659,32,1572,1828,1654,1140,9,2650,657,84,1656,1824,1326,1460,1563,1119,1123,1317,1655,1660
7218,433,55,674,571,243,98,6,65,1373,1572,279,2046,1162,1343,204,679,1654,200,240,1072
37266,2175,1824,1659,2100,2648,1597,2358,259,1596,1453,1656,1579,1660,1649,2357,1138,2263,552,1320,2260
13895,268,502,91,1376,1659,2048,519,1907,2231,1559,1270,1265,2865,1367,1126,1119,2177,1536,2033,271
15537,433,269,55,32,37,1531,264,60,159,203,98,373,34,829,209,428,69,722,102,571
37028,2178,3702,2390,205,2375,2897,3548,2357,1205,275,2089,2351,3124,2959,2280,2203,3677,542,1056,950
29441,459,186,13,432,99,423,660,1387,232,833,429,2262,464,14,519,1620,430,576,2410,285
19249,10,21,290,106,108,68,295,212,166,33,35,307,114,179,19,176,404,393,15,356
19449,504,518,99,527,22,1402,770,559,549,356,196,1367,644,801,762,501,18,800,17,521
29703,40,107,303,418,97,20,400,118,39,207,110,64,654,45,46,540,95,211,304,119
3291,354,2163,2177,1530,1180,2555,1961,1100,542,1666,149,1579,1824,2263,204,460,1117,1407,1937,58
16072,2213,3250,1326,1659,1610,3292,2980,1935,2985,1142,2537,1113,1190,1568,1275,2464,2076,1655,2806,1531
3975,34,1654,1824,1568,32,2122,433,1659,1649,1655,1326,228,1276,1119,1531,679,1320,1828,2046,258
25498,2482,1336,241,718,723,221,2226,2397,2169,2242,3442,228,1641,270,2476,326,797,2310,91,2096
3955,3031,1931,2618,1918,1582,1798,1086,2172,1276,59,2213,1963,2118,2886,1141,2122,1567,2427,1930,1748
18802,1567,1380,1247,2122,2618,2824,3031,1794,1135,585,269,34,1604,1132,1194,1918,1798,1801,2194,1800
28116,1958,2242,591,583,2279,326,592,194,2773,49,807,440,1072,2971,6,1360,1356,2175,1336,703
16587,175,103,490,51,393,303,46,176,608,294,110,180,40,6,107,68,634,317,94,97
14248,1825,426,1666,1824,1378,518,264,1794,25,221,1591,519,515,600,228,1373,1421,1162,1292,1311
