,uid,iid,ts
13989,37917,1316,997308871
13990,33319,2555,946883026
13991,23865,415,938739525
13992,36063,1446,1030758210
13993,21819,1884,968953444
13994,18025,315,969644631
13995,19602,30,981397048
13996,32383,2060,1118772281
13997,31871,12,1063712212
13998,20904,797,1048119812
13999,13909,1505,1034385211
14000,14544,1486,991762754
14001,13947,1624,962885554
14002,17749,1395,950908953
14003,15580,2856,1107157568
14004,14890,1739,1011585492
14005,4095,4410,1077256565
14006,18453,1973,1013697611
14007,2476,1925,1028081308
14008,9535,1310,944957326
14009,14333,52,976206616
14010,3603,150,1010976579
14011,20990,3650,1169657065
14012,16888,705,850494004
14013,6359,944,942083781
14014,9796,1384,962929984
14015,32136,2052,975877787
14016,35753,4682,1223561990
14017,11827,270,938745336
14018,3178,3948,1227553135
14019,2531,1359,945229153
14020,6319,1827,941482165
14021,17861,1187,956858389
14022,5254,1926,1213382008
14023,13163,720,939768206
14024,2170,1917,908914588
14025,29096,1340,1166224712
14026,37370,4165,1205031034
14027,32705,236,1043700442
14028,14548,1160,991900986
14029,6723,2767,982363476
14030,19844,1362,938969556
14031,9474,179,942254061
14032,24867,214,851417769
14033,20045,2410,1119619105
14034,4062,43,1076739174
14035,13035,2540,938829705
14036,32491,1229,953420050
14037,31381,179,837867998
14038,14336,445,976291398
14039,20761,301,963381886
14040,18030,2492,970348650
14041,2474,2387,945118513
14042,9214,897,869621204
14043,9596,212,945487865
14044,17020,395,856597558
14045,14302,434,975190672
14046,31616,1641,941298707
14047,36287,1099,1152674491
14048,6145,869,879680775
14049,24635,3668,1193844912
14050,21650,4552,1169402514
14051,24107,574,976240472
14052,22651,14,951145695
14053,1830,369,853782945
14054,3188,3762,1131361393
14055,19512,1161,951112713
14056,17424,393,911701230
14057,3024,261,976319970
14058,13417,1058,993865791
14059,2494,2118,1000705326
14060,8110,2582,1009921384
14061,1912,33,859722288
14062,36975,2452,1156213563
14063,3802,510,974849550
14064,18751,4530,1113400368
14065,6613,158,963349895
14066,34763,1165,1108238670
14067,22395,2831,1181260529
14068,26956,1218,1025402638
14069,9533,2834,944954146
14070,5676,323,838839262
14071,11752,3709,1001351062
14072,9196,726,868384500
14073,11193,3761,1127272926
14074,25451,2793,1045603451
14075,31523,2971,1190112429
14076,6193,512,914505255
14077,33655,1079,1178048973
14078,20530,483,903089122
14079,24655,4541,1226903286
14080,20771,572,965678921
14081,4427,3963,1119552944
14082,8824,72,845425023
14083,4671,88,1146580635
14084,18286,1725,1002924133
14085,22248,2901,945096712
14086,22016,3003,1006641700
14087,15762,1464,1126636138
14088,24994,442,940580624
14089,6847,2483,1069536471
14090,16969,625,854053506
14091,27744,1425,948143133
14092,13239,1834,940968994
14093,25608,2650,1146571668
14094,2237,0,927608676
14095,10916,2821,1213670707
14096,18000,1103,966266527
14097,19965,2218,1025282495
14098,34232,453,1007528005
14099,20776,3325,968783818
14100,8294,1337,974737965
14101,3710,1128,1021323831
14102,10863,3224,1068427504
14103,18254,1960,1012332988
14104,4365,1930,1112877288
14105,18511,1209,1037510202
14106,20132,387,1034131523
14107,3092,1385,976805018
14108,13173,1580,948663153
14109,22554,401,865834019
14110,26955,1320,1024617767
14111,8039,2161,942511732
14112,20538,443,907450795
14113,3632,1823,1056936149
14114,21106,1595,969773272
14115,9396,455,938870719
14116,7252,1129,980832949
14117,24531,1273,1018230682
14118,20804,1875,976246352
14119,22774,2509,975579661
14120,37839,1309,900931260
14121,9615,859,948471458
14122,15188,249,1040004936
14123,18077,2327,974770395
14124,14854,2418,1008897904
14125,22066,387,834211463
14126,11358,605,840104670
14127,14087,1235,967343382
14128,28241,63,957800128
14129,23352,1072,954647377
14130,3673,1137,1019782811
14131,3806,1123,1036515062
14132,8032,2327,1086926666
14133,6811,216,1031353933
14134,8260,1136,977114421
14135,29458,814,884339735
14136,14187,2016,973960825
14137,36654,2465,1223256486
14138,33415,4201,996289540
14139,17134,614,860851691
14140,33664,3757,1183776702
14141,23506,4195,1198259246
14142,7150,1833,941815543
14143,16086,4585,1167889155
14144,10109,3269,996283560
14145,16906,493,850983939
14146,7119,1849,902254857
14147,24617,4190,1165331762
14148,2986,1122,976583202
14149,23116,574,982787198
14150,36722,769,850722330
14151,15030,244,1022812694
14152,15477,2824,1118841759
14153,28357,226,980207418
14154,3649,1058,1017185130
14155,26950,1667,1023034874
14156,4226,1918,1103636645
14157,163,200,831732179
14158,3007,2033,974776500
14159,11283,499,834389107
14160,19829,32,901207426
14161,10348,773,1042548931
14162,2184,1860,912260886
14163,2653,953,951092813
14164,27186,1129,1098458571
14165,27237,2110,1111492532
14166,27107,587,1069802455
14167,13607,215,947470513
14168,11170,691,1014097936
14169,3149,447,980176509
14170,8311,1188,974745938
14171,13732,1400,938794319
14172,9663,2771,951239775
14173,8179,2080,956419744
14174,4072,2390,965915895
14175,5546,162,832768626
14176,21577,1395,993784192
14177,6343,521,941539204
14178,13419,1270,945200844
14179,30860,2002,1087163857
14180,5982,383,860274349
14181,8486,4160,1172080593
14182,22410,2410,1202145529
14183,23968,4739,960576699
14184,14397,3532,979192182
14185,18613,2827,1150518403
14186,15205,1979,1042263689
14187,33723,2198,913996065
14188,27076,3496,1054394585
14189,11680,3300,950293635
14190,23435,570,1086385474
14191,13803,308,950858303
14192,23903,318,940485108
14193,10425,459,1059506567
14194,6372,193,942396471
14195,6838,1798,1048883270
14196,10703,2682,1144124630
14197,15221,1824,1043176578
14198,30440,2108,961445204
14199,35881,2978,1129749957
14200,19330,357,846099443
14201,29518,4205,1169922828
14202,5978,741,860169631
14203,27002,1274,1037430520
14204,15115,552,1031770125
14205,9782,1193,962470689
14206,23399,1211,1018815560
14207,11199,1427,1225308863
14208,3845,321,1042865660
14209,32013,1428,947905627
14210,22661,1225,940536837
14211,3396,2001,995058418
14212,36321,3390,1167181365
14213,34880,528,1107225970
14214,6782,2264,1012275381
14215,25296,717,985921506
14216,26640,3508,974823078
14217,6768,1433,1005405096
14218,673,0,836267293
14219,20128,38,965238379
14220,17667,1816,945998067
14221,6216,1528,938741443
14222,13880,177,957925743
14223,17771,525,952957768
14224,15618,3658,1140224155
14225,3309,1308,992551741
14226,8197,580,959132008
14227,11507,958,1005458788
14228,4803,1148,1161798274
14229,12751,527,858417751
14230,15078,722,1026831901
14231,6560,1340,957481835
14232,19905,1842,959652366
14233,5734,346,842514002
14234,11163,1671,901160817
14235,10213,1531,1013485346
14236,14293,533,974979940
14237,11515,3864,1040010357
14238,31277,72,857058953
14239,15947,1421,1136956499
14240,23102,1321,985207776
14241,26723,1768,972859673
14242,31000,2272,1143046120
14243,23163,413,1082468812
14244,21210,294,838823395
14245,1914,604,860256043
14246,4189,194,1153089631
14247,5797,819,847122943
14248,26955,1938,1006318452
14249,6995,408,832360882
14250,4190,1669,1095976435
14251,32963,1642,975211210
14252,2273,1401,938832633
14253,22600,704,920871884
14254,37434,1597,1020187833
14255,21089,1408,955110583
14256,16518,214,837883303
14257,24716,958,1014106690
14258,21364,59,833829422
14259,33208,2228,944918040
14260,36315,2615,1114481973
14261,6428,3091,945057807
14262,24917,2546,915555352
14263,1397,657,862430708
14264,34638,2660,1147301449
14265,36602,2481,1086970602
14266,14347,1265,976751037
14267,25268,1650,1018670560
14268,13952,1415,962921737
14269,11770,504,973002169
14270,34967,2023,994021026
14271,10501,2922,1089223553
14272,842,869,837455850
14273,14703,810,938764919
14274,11071,490,835619185
14275,13203,795,940326540
14276,14718,318,999132850
14277,31490,52,1133556321
14278,13772,711,938505553
14279,13224,2177,940270064
14280,22919,207,835891963
14281,5702,26,840751511
14282,17035,301,857202507
14283,23480,2519,1143722027
14284,37903,2895,1183686798
14285,24037,1165,961165839
14286,25549,2286,1113807769
14287,26767,2035,993502841
14288,13584,1842,946780909
14289,11539,1515,1112031737
14290,35813,649,1159238077
14291,32217,1945,1012643535
14292,22793,1075,975612182
14293,10297,2797,1082395183
14294,13042,389,940973863
14295,11889,1771,1003635978
14296,13158,1541,939693746
14297,30747,1500,1033744141
14298,11677,304,950024281
14299,3591,863,1008480930
14300,1988,673,866666421
14301,18605,2438,1071309305
14302,33099,1944,1196504601
14303,14973,205,1019561638
14304,16754,341,847050153
14305,18546,2264,1044743019
14306,37800,285,1064289118
14307,21657,3661,1203823326
14308,20860,2203,1006584766
14309,18554,1427,1047331939
14310,15050,290,1024095599
14311,3375,82,994299459
14312,35353,1253,889943268
14313,6652,2352,972358226
14314,29649,3888,1208672484
14315,34369,84,1049848985
14316,10354,3182,1043009331
14317,11925,1451,1080512955
14318,3149,1450,975598464
14319,3603,822,1036184889
14320,6580,271,1004179819
14321,7977,1154,939032208
14322,18170,1736,975129651
14323,32273,246,974949844
14324,4429,3888,1117719107
14325,27192,3426,1099315451
14326,3894,3184,1046659832
14327,2215,288,920209743
14328,4380,1509,1114209301
14329,18751,1432,1113402027
14330,4665,522,1145662931
14331,35868,1446,957893981
14332,7277,1371,974840087
14333,3188,3972,1184583984
14334,18363,863,1002154639
14335,22807,379,984711637
14336,9574,1424,948180088
14337,22890,811,1144462821
14338,23283,664,859988669
14339,6805,1346,1025310626
14340,35812,770,1154124638
14341,33233,2072,1182754447
14342,32424,2272,1147043703
14343,22864,2068,1083861212
14344,9587,282,945312567
14345,6818,1605,1068869550
14346,23570,42,868913808
14347,4151,3033,1145212873
14348,27909,182,841838525
14349,16153,1131,1177589864
14350,18567,1623,1051229657
14351,16791,1040,860057295
14352,18266,1279,992569046
14353,6595,1346,960663558
14354,12166,16,832179795
14355,35880,2213,1125484312
14356,34260,1874,926672752
14357,26174,1231,924841389
14358,20623,58,941588384
14359,10296,438,1034356033
14360,3603,3286,1010725934
14361,20913,856,1062905476
14362,25165,2369,957893763
14363,7596,169,840450093
14364,20525,282,900801773
14365,18333,1955,997405220
14366,10272,649,1024409994
14367,8484,2585,1160371008
14368,2353,1602,1048888630
14369,21421,890,861491031
14370,12725,175,854896883
14371,2848,1771,990674638
14372,17308,1226,898540261
14373,15271,1995,1046142087
14374,5387,238,1225241875
14375,19454,507,924821546
14376,11662,1734,997385711
14377,15197,2650,1041377644
14378,23043,426,945551436
14379,17882,1452,952689073
14380,11394,820,842717090
14381,10107,2356,995930430
14382,8928,510,850153256
14383,3710,30,1021324151
14384,22890,2321,1144472496
14385,19756,621,876936522
14386,10262,4016,1062259219
14387,13873,2100,958498571
14388,33953,800,913318844
14389,20809,1430,975524447
14390,23993,2310,952610255
14391,6470,700,946877738
14392,6382,2299,942787399
14393,6787,2889,1040851520
14394,2950,2559,971680331
14395,5643,1,837001274
14396,31507,3308,1184258275
14397,30886,2065,1049956411
14398,25161,2017,1018798086
14399,19936,811,993259393
14400,8236,883,965494161
14401,6178,1356,903570222
14402,512,379,835033099
14403,883,161,837762221
14404,11571,1368,940062632
14405,24902,523,898637435
14406,15066,26,1025404509
14407,10624,519,1120303337
14408,11821,1643,979595620
14409,17781,1951,953262159
14410,18495,206,1032461915
14411,6438,1122,945405235
14412,23106,1129,975054142
14413,15180,1487,1104713781
14414,11615,163,943058737
14415,3149,2815,1207337924
14416,30089,2880,1182653079
14417,6829,3699,1043161247
14418,29987,1141,995351084
14419,24629,883,1185255298
14420,32284,1808,1044506448
14421,6340,892,941394802
14422,23933,100,944407259
14423,20751,1727,950913985
14424,3064,2393,974656391
14425,29305,1145,1212840372
14426,4548,3196,1122927983
14427,21568,260,968322721
14428,16200,3800,1185052885
14429,24928,2338,1059699815
14430,28671,80,1101346362
14431,15142,1794,1035137485
14432,6118,521,879172933
14433,33322,122,947218979
14434,2319,570,945269863
14435,21942,344,846336790
14436,12920,317,899654788
14437,21062,1040,942354636
14438,2254,621,938034947
14439,11409,45,844605134
14440,37464,1256,880755391
14441,9627,1961,947807071
14442,20093,1595,1207556314
14443,14611,3464,1015727520
14444,9349,2574,961008288
14445,32795,1449,1059424510
14446,3997,1963,1056429517
14447,10532,1427,1097791499
14448,1502,374,854479805
14449,18183,3516,1023657448
14450,3932,91,1049605910
14451,2723,2371,955133383
14452,10365,2419,1044758303
14453,14532,708,990811481
14454,20842,1883,995858966
14455,7268,1823,1010178432
14456,23617,1351,1015302463
14457,13409,458,944947825
14458,20866,1400,1010624277
14459,8536,46,831909852
14460,14604,1994,974570768
14461,2117,628,899902638
14462,24259,2441,1140474105
14463,16811,108,848495845
14464,3628,2145,1013544243
14465,10715,1474,1147909386
14466,35151,848,1163162648
14467,7985,2972,939141860
14468,17733,958,949556081
14469,12856,1187,890325016
14470,15113,2231,1031927952
14471,18825,483,1134248654
14472,16384,3888,1216741199
14473,24278,2123,1194385642
14474,1849,198,854915850
14475,24216,1443,1059871171
14476,34468,2127,943620749
14477,26608,3936,1102042966
14478,32758,1409,964477445
14479,28324,2048,974778099
14480,35661,3853,1123959611
14481,3051,579,974713819
14482,7284,575,1042758007
14483,8735,491,840719172
14484,27684,660,847861009
14485,24323,50,837377885
14486,2556,737,944941255
14487,2877,659,966404239
14488,3740,1270,956644523
14489,23884,570,939081719
14490,3689,1130,1021917650
14491,2848,1500,1033085459
14492,32833,625,1014140080
14493,15255,4322,1045356658
14494,6719,360,981156172
14495,28050,435,939030430
14496,7227,518,965619209
14497,11571,2247,985037952
14498,2703,3169,1045969704
14499,13447,673,948520800
14500,18484,34,1028410268
14501,25551,2442,1114525701
14502,13463,1153,945128623
14503,2168,1907,953152202
14504,13851,1431,959823535
14505,15985,1012,1153710344
14506,9804,34,963361262
14507,30942,228,1113930513
14508,14288,299,974949841
14509,11344,189,839254650
14510,13809,1225,953426732
14511,15867,79,1135021258
14512,19931,2362,983805434
14513,18976,1924,1192066967
14514,6223,2218,967034905
14515,5422,1997,1226100789
14516,23928,16,943139713
14517,11604,1382,942169785
14518,22861,1344,1112988850
14519,23993,435,952654677
14520,12126,21,829936108
14521,4041,229,974923415
14522,14306,1630,974870264
14523,11746,2320,965069528
14524,19680,2525,1070933051
14525,18092,3796,1073362035
14526,10015,306,980909272
14527,17370,724,898759225
14528,10256,525,1020195776
14529,25330,2397,997738269
14530,14620,1304,994310132
14531,15293,267,1048818122
14532,10638,2340,999657825
14533,6962,1940,1150792464
14534,15323,34,1052786324
14535,8005,214,939082552
14536,3273,246,988221923
14537,13584,1274,946781185
14538,18918,1122,1180196811
14539,22886,4536,1122160026
14540,14515,2198,987539492
14541,12045,2066,1151912650
14542,18427,1110,1011389859
14543,3478,2910,1000143174
14544,15435,1271,1058194109
14545,8805,550,847186579
14546,28320,2402,965944941
14547,3669,1823,1013396622
14548,1054,509,840200026
14549,4228,1089,1110921179
14550,5431,3579,1226463898
14551,11593,2541,940874047
14552,35524,2866,980538254
14553,6818,1489,1108785513
14554,21774,598,857748557
14555,2759,1186,1001009224
14556,8420,2614,1059215768
14557,20850,2391,1000779569
14558,21901,293,840106640
14559,6735,1122,992863937
14560,20491,462,868906169
14561,25625,2427,1156928077
14562,3007,3685,1015954219
14563,14409,3578,1137036891
14564,27557,52,1221341712
14565,3999,3290,1073991344
14566,13866,1594,957986998
14567,23137,354,1018060836
14568,14434,586,980777815
14569,5105,176,1194912663
14570,26514,1881,966737662
14571,28741,2681,1107803085
14572,21167,127,835718141
14573,33297,672,942474739
14574,31524,3250,1199610416
14575,12070,2459,1180833961
14576,9716,1310,956420435
14577,2063,1414,956101360
14578,6101,704,869248723
14579,8182,1168,956586797
14580,6274,2259,939417983
14581,32233,3649,1019639238
14582,29498,3337,1019096556
14583,8609,387,834746086
14584,9673,1353,956418904
14585,17625,194,945125050
14586,8441,3005,1051545675
14587,6341,1958,980549526
14588,10719,3867,1149409270
14589,31684,327,900764829
14590,6986,970,1227486886
14591,19016,173,1208998482
14592,16542,437,846849075
14593,19438,122,901235691
14594,18236,3922,980956547
14595,3520,459,1056304164
14596,3721,4060,1027555333
14597,16086,2461,1167889536
14598,26492,2015,965416937
14599,5538,295,834273530
14600,32726,2639,943440075
14601,7912,200,878866426
14602,11625,3024,944940557
14603,27521,3426,1207570032
14604,3303,3145,992391626
14605,37900,3424,1206573433
14606,3590,3345,1033186190
14607,10588,1422,1124940984
14608,2401,2719,1055328073
14609,30702,1501,1014063905
14610,17323,740,879969121
14611,27727,2370,945127345
14612,7305,2359,1113797901
14613,15107,1594,1030781165
14614,24979,2369,939931626
14615,21093,98,957798394
14616,16064,2835,950313954
14617,36110,2906,1046142223
14618,2697,1218,953674504
14619,17294,372,902145394
14620,22838,664,1011477891
14621,1472,180,845981499
14622,14291,1219,974957842
14623,10412,1038,1051066077
14624,29319,2873,1215696239
14625,4461,313,1113941994
14626,21400,4720,859065762
14627,6818,3869,1068691403
14628,15273,1211,1047503821
14629,24160,1459,1001201606
14630,11649,314,946081540
14631,7142,1397,944090341
14632,6273,717,939334890
14633,36176,2404,1080704866
14634,4017,285,1068581543
14635,17608,3123,944971697
14636,11556,1907,948271722
14637,30852,1136,1082613884
14638,5054,428,1189785114
14639,3048,592,975038812
14640,2353,2582,979933699
14641,7833,115,851945114
14642,19685,1137,1002134655
14643,413,17,834056484
14644,6961,2052,1148714452
14645,2797,1470,962361787
14646,23343,1364,945019018
14647,34972,1249,940546131
14648,18772,1496,1118264459
14649,11008,296,829316852
14650,15175,595,1038947792
14651,14799,1488,1005532951
14652,13668,2401,951598744
14653,34550,3082,1001310220
14654,3209,2997,975606706
14655,2895,1058,966661197
14656,31570,47,855002670
14657,13071,315,938893636
14658,3804,3548,1036446345
14659,7122,168,902051843
14660,11508,2457,1087126605
14661,14220,2343,974677229
14662,13657,1655,949350140
14663,17747,1177,950660492
14664,24947,3097,1009660200
14665,21461,897,866286440
14666,12022,724,1113867074
14667,31112,1444,1202251531
14668,4117,1567,1063374327
14669,3419,1898,1087066834
14670,4943,1542,1174792279
14671,8328,588,977249364
14672,19851,1593,1168638890
14673,14310,2106,975436794
14674,25026,576,942875749
14675,22343,1161,1022982725
14676,9995,223,1154399114
14677,27038,1943,1044777280
14678,8171,1173,955043673
14679,6474,4398,1078420353
14680,22660,807,940513784
14681,15901,1301,1218007923
14682,6543,1632,956591240
14683,14253,2321,974739995
14684,15505,1414,1092784079
14685,24134,506,985916882
14686,29846,1792,942922069
14687,36147,1157,940319823
14688,18582,2004,1057279268
14689,4515,2971,1126086334
14690,5172,2814,1207946770
14691,11923,1122,1015955336
14692,3916,2357,1047756218
14693,31214,724,947695349
14694,21951,218,851097965
14695,24597,2500,1129607774
14696,29982,2540,994016230
14697,3025,1397,974792256
14698,36284,3150,1064787610
14699,36782,3545,1080680537
14700,37748,2453,1127431687
14701,7671,123,843113106
14702,6747,1473,996596579
14703,27576,247,1225267813
14704,32330,2879,1085422302
14705,36361,505,851286087
14706,12054,2246,1159885952
14707,22490,472,850697667
14708,25093,44,946657853
14709,19635,1206,1005176606
14710,7800,175,840972963
14711,36916,1318,1210414723
14712,26389,218,955110429
14713,36718,1295,1056503798
14714,27398,2072,1160288758
14715,2709,199,941562102
14716,2073,83,899204792
14717,2429,1113,942957874
14718,3075,1075,976116098
14719,35307,310,859402218
14720,22324,2190,992629043
14721,27915,200,843725154
14722,31723,1773,1017832173
14723,21143,806,846068872
14724,5711,65,841238632
14725,27835,1671,1112404725
14726,2057,1053,882376583
14727,34246,1974,1142632056
14728,14257,1331,974756409
14729,21070,2227,945666106
14730,20595,1308,939598353
14731,4302,1649,1110925050
14732,11665,1185,948154925
14733,11528,241,919075987
14734,33630,2624,1160001989
14735,27491,3196,1196931830
14736,28193,713,948054963
14737,6880,63,1121374124
14738,23252,3033,1111859084
14739,6712,589,979159789
14740,26339,1232,949555842
14741,16376,1523,1216239199
14742,26381,1271,953870493
14743,22803,1577,981997424
14744,22615,1863,938855322
14745,27218,3581,1107637790
14746,20919,1168,997303778
14747,33380,1443,1047442977
14748,6834,1658,1053393030
14749,6480,1189,948496758
14750,10559,1282,1109982676
14751,20891,2031,1039828475
14752,34237,1432,1069006056
14753,26824,1784,999716631
14754,8390,3195,1088279831
14755,6635,3000,968082745
14756,10870,4195,1199589342
14757,4901,2489,1171601582
14758,35277,1217,1068935535
14759,14112,591,968213509
14760,37725,2947,944913951
14761,16353,159,1212406122
14762,18280,2555,992974062
14763,3437,2051,996755431
14764,10287,1169,962636891
14765,28344,2099,1031004258
14766,13356,1835,943939616
14767,1892,202,858605110
14768,11134,298,847565290
14769,13711,225,950885060
14770,18877,2824,1156202911
14771,15150,132,1036193420
14772,3478,2058,1000135015
14773,17806,1437,954600621
14774,10898,2694,1207732811
14775,3478,1935,1201399915
14776,5095,2261,1193648965
14777,3082,1437,976331833
14778,19513,1359,951237203
14779,18173,1238,979577921
14780,11041,562,833120879
14781,33451,2313,1007877744
14782,14409,3067,1177698973
14783,15204,1236,1042248357
14784,6425,1415,944958277
14785,24926,3431,938472075
14786,2544,1131,945377934
14787,6506,56,955852793
14788,5600,563,835193966
14789,1072,397,845311956
14790,13958,643,964028775
14791,6307,99,940460135
14792,6936,2268,1112412714
14793,21815,149,947534730
14794,4504,2987,1172586085
14795,26980,1112,1033238763
14796,35809,3797,1122608482
14797,4017,2431,1083528557
14798,6655,1131,1200599706
14799,10500,1747,1089177472
14800,24121,1347,979587185
14801,30514,1133,974176331
14802,15275,1920,1047393273
14803,23915,2464,1173121033
14804,21459,604,865872152
14805,11853,641,993442771
14806,3603,408,1011336618
14807,17208,641,864449659
14808,3872,391,1044748116
14809,25021,2434,1048094238
14810,19470,2947,941265068
14811,30657,266,1005687128
14812,2057,1335,885923943
14813,28488,2062,1037638148
14814,31966,581,941588301
14815,8841,313,846190128
14816,525,318,836918160
14817,5015,858,1005330179
14818,40,375,829606740
14819,6765,2650,1004806915
14820,3170,2563,980827996
14821,19178,176,837595212
14822,26845,59,1001874477
14823,14631,399,962936895
14824,6382,3834,942790060
14825,25582,584,1127075155
14826,17954,1069,965230906
14827,22229,648,931489020
14828,27246,1438,1113600229
14829,23363,3260,965192571
14830,14220,585,974676638
14831,28211,169,952787805
14832,11678,1423,950059740
14833,2763,793,958191430
14834,6214,411,938736190
14835,35338,609,867482577
14836,11628,782,945035314
14837,25397,2124,1026682186
14838,15347,259,1052254917
14839,2378,2174,941444488
14840,19951,391,1004987999
14841,9750,54,940160431
14842,34817,2461,1173659140
14843,23453,933,1114666430
14844,9942,626,974913672
14845,19660,1437,1040314965
14846,25308,2654,991866950
14847,5904,1,854947635
14848,29454,791,858102394
14849,1862,243,856529126
14850,15267,2489,1208659162
14851,22008,584,976973497
14852,35110,3508,1116238450
14853,3115,1306,966308453
14854,4264,1226,1107384129
14855,32918,1384,946617633
14856,24531,1634,1018231961
14857,19489,1293,944972697
14858,2848,1213,967620503
14859,1599,60,847357607
14860,34068,1582,945123731
14861,27521,4369,1207509343
14862,10292,1502,1031858741
14863,36726,3896,1161934584
14864,17639,702,945223453
14865,2457,1194,943970262
14866,33702,2252,1216722650
14867,3780,389,1034355231
14868,36115,2382,938549081
14869,11952,1276,1036972284
14870,11336,95,837891966
14871,19268,44,842277115
14872,33767,2985,1180204046
14873,7180,2013,946942682
14874,24207,2120,1047253031
14875,18674,1606,1091202711
14876,21806,471,878841747
14877,5692,192,840003144
14878,24278,2122,1194383855
14879,19930,1476,981401218
14880,8200,1164,1004129563
14881,32972,1766,977519467
14882,3590,2603,1051671664
14883,17029,478,856882229
14884,18583,2584,1055098587
14885,31372,1174,1212617564
14886,5133,3293,1198472263
14887,31081,2810,1181933155
14888,28076,842,939398596
14889,16194,2979,1184227220
14890,25442,719,1043825523
14891,20207,35,836638881
14892,2165,792,905445821
14893,22473,307,843911189
14894,14236,1873,1108263238
14895,13307,2010,944004014
14896,32138,1066,975943446
14897,5295,4672,1218413507
14898,4108,1137,1081721903
14899,18453,103,1033324895
14900,17089,898,859118891
14901,35535,641,992390552
14902,19717,2976,1229312365
14903,14588,3021,993223967
14904,14935,1347,1039406928
14905,18226,2265,983923496
14906,2454,1538,943912719
14907,13221,260,949665675
14908,7938,1791,903370522
14909,6721,2058,981786519
14910,30903,2531,1107657588
14911,27712,1350,940220248
14912,24492,1487,1071685354
14913,19453,1384,916437505
14914,11141,814,848619012
14915,17878,1660,979580177
14916,20371,423,851001930
14917,4073,864,1077482383
14918,37008,2036,1044318402
14919,3478,2486,1089424991
14920,3662,126,1018600429
14921,31973,1171,943397489
14922,10929,2574,1217882578
14923,4590,2329,1136815625
14924,14341,1125,976331828
14925,2739,1292,956580025
14926,9840,44,965710831
14927,6794,2099,1016674982
14928,27782,2520,1042984073
14929,25541,1202,1112407377
14930,10520,3758,1095723145
14931,23082,514,965333394
14932,10169,1431,1004731108
14933,2000,792,867804396
14934,18152,1380,975955899
14935,5978,808,860171387
14936,1818,307,852577016
14937,33722,1146,1078555374
14938,23733,25,842168758
14939,6486,175,949454588
14940,6469,4602,1077041654
14941,28858,2929,1094514121
14942,12842,1827,914192811
14943,21482,383,869324007
14944,31111,3500,1202071283
14945,7315,2756,1227129145
14946,21038,110,835104530
14947,27096,2779,1064889436
14948,29666,303,834329150
14949,22660,1175,940437236
14950,654,821,839768134
14951,27262,2329,1117470638
14952,18808,575,1129922993
14953,11870,1398,996813140
14954,9973,434,973391389
14955,13909,2933,1101482764
14956,17776,1364,953148863
14957,10874,203,1201248506
14958,12767,231,859981001
14959,17877,1827,958779458
14960,16192,2384,1217357366
14961,2783,2365,1045160206
14962,6719,2182,980990897
14963,11560,2226,939252894
14964,16983,39,845988836
14965,11838,3994,985890471
14966,30941,1180,1122248928
14967,18817,2414,1058043179
14968,18408,438,1009731501
14969,15253,3995,1045100762
14970,14305,1739,975138931
14971,31677,3167,1008428411
14972,6356,2847,1009332456
14973,3188,1942,971533269
14974,9586,1250,945302917
14975,2212,2117,1004718487
14976,10814,2118,1182992176
14977,1303,323,843990229
14978,4072,3007,974696216
14979,27596,413,1229626144
14980,6355,2357,955579405
14981,5219,1202,1208805755
14982,7991,1967,961884789
14983,16003,104,1157668351
14984,8336,2572,978475534
14985,18974,1282,1191551928
14986,10298,1711,1034735153
14987,20915,1386,1064880656
14988,23507,2108,1198868635
14989,7009,465,833823842
14990,9628,2216,945016524
14991,1939,33,862186837
14992,14277,2305,974847246
14993,13437,720,945040297
14994,13998,2295,964985866
14995,33844,3236,1222091501
14996,33141,838,942377533
14997,3698,1654,1023147744
14998,23262,2831,1173489122
14999,3401,1313,995183835
15000,23936,1703,945571047
15001,10711,585,1147486741
15002,33305,1129,945025563
15003,3603,1593,1010970628
15004,10275,234,1024818071
15005,24232,1306,1094800683
15006,27214,238,1107206911
15007,16369,1748,1215448973
15008,9315,770,901209430
15009,20102,34,1218721490
15010,23452,2141,1113720232
15011,26569,270,974595258
15012,6610,708,963006094
15013,11023,118,830805305
15014,23060,1221,945044316
15015,35712,1496,1116367355
15016,6661,3835,988322545
15017,10499,4192,1088928111
15018,13189,1337,940209822
15019,3581,2476,1008548135
15020,16149,2699,1204015210
15021,16334,3292,1208847297
15022,2902,2231,1078330284
15023,1387,66,845283570
15024,20866,2009,1010614323
15025,3160,1169,972933598
15026,23362,132,966668098
15027,26587,1549,974834893
15028,14151,3128,971588669
15029,11864,3686,1041022243
15030,1973,638,864929857
15031,19719,292,834126912
15032,33183,2907,1225255744
15033,9246,662,879496921
15034,19202,540,838974105
15035,3173,282,949172065
15036,26733,1178,990899340
15037,2407,1891,942248111
15038,6806,1360,1026866659
15039,25273,270,975207091
15040,11534,158,928285408
15041,12321,373,836480361
15042,21556,1427,956782831
15043,20573,1162,938954172
15044,34872,4142,1058050461
15045,12095,55,834253032
15046,13002,1919,932461502
15047,19035,2650,1219623248
15048,13518,1235,945664743
15049,37321,1762,993934436
15050,9976,1766,976044939
15051,27307,3080,1129527293
15052,17116,74,860151373
15053,19765,1433,953433250
15054,24050,273,965182464
15055,6749,1796,1017469628
15056,3630,1376,1013593757
15057,25391,1317,1023745736
15058,35577,2362,1022251653
