,uid,iid,ts
54181,4916,21243,1151046000
54182,4916,21242,1153206000
54183,4916,14803,1154156400
54184,4916,3466,1155625200
54185,4916,18677,1156402800
54186,4916,456,1157612400
54187,4916,11492,1161241200
54188,4916,15194,1162018800
54189,4916,4553,1163314800
54190,4916,15217,1163401200
54191,4916,120,1163746800
54192,4916,4368,1164697200
54193,4916,7591,1165474800
54194,4916,14806,1167894000
54195,4916,4013,1170140400
54196,4916,12542,1172127600
54197,4916,11693,1172818800
54198,4916,7327,1177052400
54199,4916,1419,1177225200
54200,4916,2554,1177657200
54201,4916,12543,1179298800
54202,4916,17090,1181718000
54203,4916,14273,1186038000
54204,4916,14007,1186210800
54205,4916,14780,1186815600
54206,4916,6069,1189148400
54207,4916,5197,1190185200
54208,4916,5330,1193036400
54209,4916,6429,1193122800
54210,4916,4629,1193295600
54211,4916,13670,1193986800
54212,4916,3058,1195455600
54213,4916,6513,1196233200
54214,4916,3258,1196578800
54215,4916,16680,1197529200
54216,4916,21241,1198738800
54217,4916,90,1199516400
54218,4916,8908,1201330800
54219,4916,15531,1202713200
54220,4916,20547,1205478000
54221,4916,14841,1206687600
54222,4916,17319,1208934000
54223,4916,13342,1209020400
54224,4916,14344,1209020400
54225,4916,20538,1209106800
54226,4916,21240,1209970800
54227,4916,12692,1212044400
54228,4916,5825,1212735600
54229,4916,17636,1218006000
54230,4916,3378,1227078000
54231,4916,14868,1230793200
54232,4916,8945,1230879600
54233,4916,8941,1231570800
54234,4916,6058,1232866800
54235,4917,2697,943254000
54236,4917,3816,947142000
54237,4917,5073,957682800
54238,4917,5928,965199600
54239,4917,20041,965286000
54240,4918,7828,946278000
54241,4918,6533,948783600
54242,4918,9572,951289200
54243,4918,6517,952326000
54244,4918,16558,957164400
54245,4918,9144,957769200
54246,4918,7069,969865200
54247,4918,3887,971334000
54248,4918,7231,972457200
54249,4918,599,977122800
54250,4919,1578,942044400
54251,4919,5366,942130800
54252,4919,14674,948265200
54253,4919,3907,949302000
54254,4919,6039,956041200
54255,4919,2257,963298800
54256,4920,1372,948351600
54257,4920,1970,948351600
54258,4920,3583,948438000
54259,4920,4935,948610800
54260,4920,6654,948610800
54261,4920,2886,948697200
54262,4920,13293,948697200
54263,4921,20473,944982000
54264,4921,13227,945241200
54265,4921,2426,945500400
54266,4921,4106,946018800
54267,4921,1260,951375600
54268,4922,5878,1137567600
54269,4922,3337,1150095600
54270,4922,20979,1151046000
54271,4922,18035,1153206000
54272,4923,5806,1153206000
54273,4923,7633,1153206000
54274,4923,14636,1153206000
54275,4923,14755,1153206000
54276,4923,20490,1153206000
54277,4923,21253,1153206000
54278,4923,4991,1161154800
54279,4923,1748,1163228400
54280,4923,4975,1163314800
54281,4924,11203,1139122800
54282,4924,15725,1139814000
54283,4924,6110,1140073200
54284,4924,13758,1140505200
54285,4924,20367,1140764400
54286,4924,8243,1141282800
54287,4924,4000,1142146800
54288,4924,13302,1142319600
54289,4924,21256,1142492400
54290,4924,1372,1142751600
54291,4924,19680,1142751600
54292,4924,3344,1142838000
54293,4924,3877,1142838000
54294,4924,6487,1142838000
54295,4924,12227,1142924400
54296,4924,7582,1143010800
54297,4924,15574,1143010800
54298,4924,20667,1143010800
54299,4924,15438,1145257200
54300,4924,15567,1148281200
54301,4924,14824,1148540400
54302,4924,21255,1149922800
54303,4924,16410,1150441200
54304,4924,14819,1150614000
54305,4924,15706,1152169200
54306,4924,21254,1153119600
54307,4924,6086,1155970800
54308,4925,19445,959497200
54309,4925,569,959583600
54310,4925,1248,959670000
54311,4925,3881,959756400
54312,4925,20134,960361200
54313,4925,49,960879600
54314,4925,17220,960879600
54315,4925,13385,961138800
54316,4925,1100,961484400
54317,4925,21257,961916400
54318,4925,5018,962002800
54319,4925,10469,962002800
54320,4925,8583,964249200
54321,4925,1819,964767600
54322,4925,19,965199600
54323,4926,123,946710000
54324,4926,9935,946710000
54325,4926,2692,946969200
54326,4926,2993,946969200
54327,4926,7444,947314800
54328,4926,3449,947660400
54329,4926,1301,947833200
54330,4927,422,966841200
54331,4927,16799,1087369200
54332,4928,2010,1212390000
54333,4928,21258,1219906800
54334,4928,12924,1220598000
54335,4929,2433,956041200
54336,4929,2207,959670000
54337,4930,1428,1006153200
54338,4930,14730,1006153200
54339,4930,3596,1006498800
54340,4930,19774,1006498800
54341,4930,3660,1006758000
54342,4930,7750,1012028400
54343,4930,5443,1028703600
54344,4930,8666,1029135600
54345,4930,17539,1121151600
54346,4930,4590,1143097200
54347,4931,4273,963039600
54348,4931,15763,965199600
54349,4931,7130,965286000
54350,4931,12701,968914800
54351,4931,1747,969865200
54352,4931,18001,969951600
54353,4932,70,948265200
54354,4932,2471,948351600
54355,4932,3571,948351600
54356,4932,2692,948438000
54357,4932,161,948783600
54358,4932,1271,948783600
54359,4932,5146,948783600
54360,4932,6000,948783600
54361,4932,9184,948783600
54362,4932,20973,948783600
54363,4932,5017,948870000
54364,4932,8553,948870000
54365,4933,3907,948092400
54366,4933,4063,948265200
54367,4933,5173,948265200
54368,4933,11563,948351600
54369,4933,5141,948438000
54370,4933,9662,948438000
54371,4933,21260,948438000
54372,4933,6307,948610800
54373,4933,3789,948697200
54374,4934,20242,942822000
54375,4934,18654,942908400
54376,4934,14533,943426800
54377,4934,2463,944204400
54378,4934,5073,947574000
54379,4935,2692,948524400
54380,4935,451,948956400
54381,4935,1441,948956400
54382,4935,4716,949734000
54383,4936,19579,1014879600
54384,4936,15535,1015311600
54385,4937,149,944982000
54386,4937,2023,948524400
54387,4937,3871,949042800
54388,4937,2445,949129200
54389,4937,2039,949561200
54390,4937,5209,949647600
54391,4937,15174,949647600
54392,4937,1269,949820400
54393,4937,4525,949820400
54394,4937,7568,950770800
54395,4937,1561,955004400
54396,4937,7513,955004400
54397,4937,10183,955004400
54398,4937,495,955868400
54399,4937,10407,961138800
54400,4937,3812,962348400
54401,4937,2472,963385200
54402,4937,1601,967273200
54403,4937,8523,967273200
54404,4938,11915,1069311600
54405,4938,781,1075186800
54406,4938,6414,1077606000
54407,4938,321,1078729200
54408,4938,13691,1083567600
54409,4938,19115,1084172400
54410,4938,19965,1084345200
54411,4938,14869,1088492400
54412,4938,5588,1089183600
54413,4938,5709,1095577200
54414,4938,2973,1096700400
54415,4938,5713,1100329200
54416,4938,6109,1100502000
54417,4938,13167,1102230000
54418,4938,4625,1103266800
54419,4938,3388,1103612400
54420,4938,5707,1104044400
54421,4938,7628,1106377200
54422,4938,14484,1107500400
54423,4938,10453,1109746800
54424,4938,5379,1123052400
54425,4938,21262,1135666800
54426,4938,7058,1136617200
54427,4938,14822,1138777200
54428,4938,6098,1140591600
54429,4938,4983,1142838000
54430,4938,10224,1146726000
54431,4938,2580,1158822000
54432,4938,6237,1162191600
54433,4938,11351,1164092400
54434,4938,2586,1168498800
54435,4938,5688,1170054000
54436,4938,6955,1181372400
54437,4939,10986,945586800
54438,4939,11519,945673200
54439,4939,18171,945673200
54440,4939,1745,945759600
54441,4939,10967,945759600
54442,4939,325,948783600
54443,4939,2090,948783600
54444,4939,345,951548400
54445,4940,3068,942735600
54446,4940,5491,942735600
54447,4940,1870,943254000
54448,4940,12441,943772400
54449,4940,1411,944895600
54450,4940,12733,948092400
54451,4941,4191,987836400
54452,4941,3678,989823600
54453,4941,4783,990082800
54454,4941,5414,1013842800
54455,4941,4895,1098687600
54456,4941,3657,1098946800
54457,4942,844,958460400
54458,4942,7517,959842800
54459,4942,5044,960361200
54460,4942,21265,960793200
54461,4942,4326,966236400
54462,4942,5186,967014000
54463,4943,115,960793200
54464,4943,2177,960793200
54465,4943,7517,960879600
54466,4943,11620,960966000
54467,4943,16507,962262000
54468,4943,3548,963126000
54469,4944,3745,976345200
54470,4944,10450,976431600
54471,4944,14014,976518000
54472,4944,2924,978159600
54473,4944,3099,986281200
54474,4944,12733,986281200
54475,4944,16833,986713200
54476,4944,15958,989218800
54477,4944,5579,994921200
54478,4944,12193,1006585200
54479,4944,20352,1007794800
54480,4944,15741,1009004400
54481,4945,858,955609200
54482,4945,2663,955609200
54483,4945,819,955695600
54484,4945,5454,955782000
54485,4945,311,956991600
54486,4945,21267,957855600
54487,4945,3048,959929200
54488,4945,7469,961657200
54489,4945,8362,962521200
54490,4945,4748,965372400
54491,4945,2398,966322800
54492,4945,13271,967964400
54493,4945,1242,968482800
54494,4945,961,969778800
54495,4945,3245,970297200
54496,4945,10391,978678000
54497,4945,7848,987750000
54498,4945,7471,992329200
54499,4945,11210,993798000
54500,4945,14559,994143600
54501,4946,70,952239600
54502,4946,161,952239600
54503,4946,606,952585200
54504,4946,190,1048748400
54505,4946,17628,1050649200
54506,4947,11070,945154800
54507,4947,20390,945759600
54508,4947,13426,952844400
54509,4947,1895,969433200
54510,4947,14728,1000191600
54511,4948,10208,1009522800
54512,4948,1828,1019804400
54513,4948,15170,1019804400
54514,4948,2711,1022396400
54515,4948,6218,1022396400
54516,4948,13547,1022482800
54517,4948,13965,1022482800
54518,4948,10691,1022914800
54519,4948,8820,1024642800
54520,4948,7607,1025161200
54521,4948,3146,1026198000
54522,4948,15126,1038639600
54523,4948,9958,1039503600
54524,4948,440,1039676400
54525,4948,12656,1042614000
54526,4948,1651,1055055600
54527,4948,19735,1059375600
54528,4948,12553,1060066800
54529,4948,18532,1063782000
54530,4948,16390,1065682800
54531,4949,6373,946969200
54532,4949,7297,946969200
54533,4949,15055,946969200
54534,4949,4506,947055600
54535,4949,8813,947660400
54536,4949,8668,951807600
54537,4949,15672,954226800
54538,4949,837,956905200
54539,4949,7677,957510000
54540,4949,82,957855600
54541,4950,3315,955004400
54542,4950,17916,961052400
54543,4951,1103,945846000
54544,4951,2667,945846000
54545,4951,2555,946191600
54546,4951,18934,946450800
54547,4951,5383,946623600
54548,4951,85,946796400
54549,4951,3773,947142000
54550,4951,336,947487600
54551,4951,1434,947660400
54552,4951,2898,947746800
54553,4951,543,948265200
54554,4951,3907,948697200
54555,4951,406,951721200
54556,4951,10278,952066800
54557,4951,11063,952758000
54558,4951,4192,953103600
54559,4951,10034,953967600
54560,4951,854,954054000
54561,4952,4523,945154800
54562,4952,10199,991292400
54563,4952,10849,991638000
54564,4952,10598,1003302000
54565,4953,1840,948783600
54566,4953,9309,952153200
54567,4953,7531,952412400
54568,4953,11150,954831600
54569,4953,4891,955782000
54570,4953,1814,956559600
54571,4954,232,948438000
54572,4954,2030,948438000
54573,4954,10967,948697200
54574,4954,30,948783600
54575,4954,11505,948783600
54576,4954,2677,948870000
54577,4954,5522,948870000
54578,4954,8187,948870000
54579,4954,10533,948870000
54580,4954,11537,948870000
54581,4954,12616,948870000
54582,4954,1618,948956400
54583,4954,1604,949129200
54584,4954,5057,949129200
54585,4954,9669,949302000
54586,4954,1737,949647600
54587,4955,828,946796400
54588,4955,2956,949215600
54589,4955,4284,952326000
54590,4955,4301,952326000
54591,4955,7559,952585200
54592,4955,556,970729200
54593,4955,1602,970729200
54594,4955,13325,970902000
54595,4955,1420,971074800
54596,4955,9785,971074800
54597,4956,4840,949302000
54598,4956,5397,949302000
54599,4956,3990,949388400
54600,4956,4890,949388400
54601,4956,9871,949388400
54602,4956,4860,949734000
54603,4956,7130,949906800
54604,4956,17816,957510000
54605,4956,8154,957596400
54606,4956,3628,988354800
54607,4957,4139,967964400
54608,4957,10728,968050800
54609,4957,1194,968223600
54610,4957,3809,968396400
54611,4957,48,969692400
54612,4957,1364,970210800
54613,4957,15157,970210800
54614,4957,8560,970297200
54615,4957,13219,970297200
54616,4957,8524,970383600
54617,4957,2986,972802800
54618,4957,5469,972802800
54619,4957,12377,972802800
54620,4957,16553,972802800
54621,4957,9453,974271600
54622,4957,11600,977468400
54623,4957,17903,977468400
54624,4957,18773,978850800
54625,4957,21272,982047600
54626,4957,10791,982566000
54627,4957,11075,982566000
54628,4957,12089,982566000
54629,4957,55,982825200
54630,4957,10649,983343600
54631,4957,6436,984121200
54632,4957,10766,988268400
54633,4957,14346,989478000
54634,4957,238,990169200
54635,4957,9303,990514800
54636,4957,13078,990601200
54637,4957,51,990774000
54638,4957,5631,990774000
54639,4957,9298,990774000
54640,4957,5744,991983600
54641,4957,13623,992934000
54642,4957,13079,994489200
54643,4957,3430,999068400
54644,4957,14620,999154800
54645,4957,16427,1002092400
54646,4957,17294,1006066800
54647,4957,15730,1006671600
54648,4957,11596,1082962800
54649,4957,7588,1085986800
54650,4957,4470,1086505200
54651,4957,4900,1086505200
54652,4957,11769,1125730800
54653,4957,12406,1125730800
54654,4958,5034,953017200
54655,4958,11180,953017200
54656,4958,2741,953794800
54657,4958,7574,953794800
54658,4959,20452,948524400
54659,4959,18711,948610800
54660,4959,18625,949042800
54661,4959,13719,949129200
54662,4959,178,949474800
54663,4959,436,950857200
54664,4959,9084,951375600
54665,4959,8109,951462000
54666,4959,9242,952498800
54667,4959,9342,952498800
54668,4959,1423,956386800
54669,4959,495,956473200
54670,4960,5430,972889200
54671,4960,19896,981702000
54672,4960,2808,983170800
54673,4960,8302,984034800
54674,4960,3804,984380400
54675,4960,1548,995094000
54676,4960,1217,1024988400
54677,4961,14626,961570800
54678,4961,4286,977641200
54679,4961,17542,978073200
54680,4961,2183,1011942000
54681,4962,2122,943426800
54682,4962,13370,943426800
54683,4962,706,943513200
54684,4963,5791,956041200
54685,4963,5987,962780400
54686,4963,13389,978073200
54687,4963,12380,981442800
54688,4963,3675,984898800
54689,4963,20368,1097218800
54690,4964,9827,933922800
54691,4964,1831,936774000
54692,4964,1246,936946800
54693,4964,9464,937897200
54694,4964,10072,937897200
54695,4964,17167,939106800
54696,4965,18586,989305200
54697,4965,4422,989478000
54698,4965,21274,990342000
54699,4966,1019,983430000
54700,4966,7396,983516400
54701,4966,13751,983516400
54702,4966,18092,983862000
54703,4966,14863,984034800
54704,4966,281,985071600
54705,4966,7872,985158000
54706,4967,262,939625200
54707,4967,21277,939625200
54708,4967,11208,939711600
54709,4967,151,940489200
54710,4967,2185,940575600
54711,4967,12961,940575600
54712,4967,2131,940748400
54713,4967,4746,940748400
54714,4967,5313,940834800
54715,4967,13427,941094000
54716,4967,2979,941958000
54717,4967,85,942735600
54718,4967,3239,942994800
54719,4968,944,946450800
54720,4968,365,949561200
54721,4968,1461,958978800
54722,4968,8591,1044428400
54723,4969,7758,991033200
54724,4969,8537,991033200
54725,4969,10825,991033200
54726,4969,4860,991292400
54727,4969,7352,991465200
54728,4969,8666,991551600
54729,4970,4490,944895600
54730,4970,2349,946882800
54731,4970,19612,948265200
54732,4970,5473,948697200
54733,4970,21280,948697200
54734,4970,81,959497200
54735,4970,7961,960015600
54736,4970,20334,960015600
54737,4970,18907,962434800
54738,4970,18173,963212400
54739,4970,5014,969346800
54740,4970,2465,970124400
54741,4970,1372,970383600
54742,4970,1159,978937200
54743,4970,17305,979801200
54744,4970,11449,981788400
54745,4970,6659,992934000
54746,4970,3295,1011423600
54747,4971,1280,947055600
54748,4971,1266,947314800
54749,4971,18617,947401200
54750,4971,10910,947660400
54751,4971,1682,947746800
54752,4971,2770,948178800
54753,4971,4714,948438000
54754,4971,369,950079600
54755,4971,5769,951375600
54756,4971,14275,955954800
54757,4971,6758,959497200
54758,4971,1825,961916400
54759,4972,6597,957855600
54760,4972,11180,958028400
54761,4972,4075,965545200
54762,4972,21115,966236400
54763,4972,2760,967964400
54764,4972,34,969087600
54765,4973,16801,1044082800
54766,4973,17680,1044082800
54767,4974,134,986454000
54768,4974,894,986454000
54769,4974,12077,986454000
54770,4974,2673,989650800
54771,4975,1865,948783600
54772,4975,2471,948870000
54773,4975,2771,949906800
54774,4976,5239,957596400
54775,4976,18829,958546800
54776,4976,7377,1022569200
54777,4976,1258,1059721200
54778,4976,18028,1095231600
54779,4976,4804,1167289200
54780,4977,12944,1082703600
54781,4977,13301,1149145200
54782,4977,19902,1182236400
54783,4977,20811,1183014000
54784,4978,2873,1051686000
54785,4978,2231,1052463600
54786,4978,19317,1071990000
54787,4978,5675,1074582000
54788,4978,4621,1075878000
54789,4978,21286,1077260400
54790,4978,2228,1078038000
54791,4978,6886,1080198000
54792,4978,2232,1080457200
54793,4978,17341,1080975600
54794,4978,18139,1080975600
54795,4978,15827,1082098800
54796,4978,3549,1082444400
54797,4978,12722,1082876400
54798,4978,9975,1084777200
54799,4978,18481,1084950000
54800,4978,21284,1086591600
54801,4978,2866,1088060400
54802,4978,6487,1089442800
54803,4978,9535,1089529200
54804,4978,14625,1095577200
54805,4978,10496,1102489200
54806,4979,2129,969260400
54807,4979,16313,971506800
54808,4979,2760,971679600
54809,4979,1601,978246000
54810,4979,1000,989046000
54811,4979,1900,998895600
54812,4980,10014,1191049200
54813,4980,8368,1196406000
54814,4980,8907,1198479600
54815,4980,4631,1200466800
54816,4980,8700,1200639600
54817,4980,3929,1200985200
54818,4980,12539,1201935600
54819,4980,21287,1202540400
54820,4980,10960,1204441200
54821,4980,9391,1206946800
54822,4980,1368,1207206000
54823,4980,15081,1208588400
54824,4980,14339,1209020400
54825,4980,3028,1211439600
54826,4980,15589,1211698800
54827,4980,3709,1211871600
54828,4980,5589,1212130800
54829,4980,20744,1212217200
54830,4980,17775,1212476400
54831,4980,3242,1212908400
54832,4980,7160,1213599600
54833,4980,14925,1214722800
54834,4980,13897,1218438000
54835,4980,9927,1219388400
54836,4980,8946,1219474800
54837,4981,15462,947833200
54838,4981,16076,947833200
54839,4981,461,948006000
54840,4981,9921,948092400
54841,4981,10870,948092400
54842,4981,12334,948178800
54843,4981,4040,948265200
54844,4981,4932,955177200
54845,4981,20381,956041200
54846,4981,5226,956559600
54847,4981,3977,965977200
54848,4981,8,973494000
54849,4981,8670,980924400
54850,4981,6856,1034146800
54851,4981,21037,1034406000
54852,4982,9705,945327600
54853,4982,17689,945327600
54854,4982,12153,945932400
54855,4982,13525,945932400
54856,4982,21288,945932400
54857,4982,8606,947055600
54858,4982,9882,954054000
54859,4982,9729,956386800
54860,4982,4532,977468400
54861,4983,555,956905200
54862,4983,4326,967014000
54863,4984,70,948783600
54864,4984,72,948783600
54865,4984,2768,948783600
54866,4984,29,948870000
54867,4984,5221,948956400
54868,4984,2628,949042800
54869,4984,13997,949042800
54870,4984,2257,950252400
54871,4984,4811,950252400
54872,4984,1819,950684400
54873,4985,20335,1194764400
54874,4985,16982,1204786800
54875,4985,4758,1205132400
54876,4986,9279,947919600
54877,4986,1348,951375600
54878,4986,2447,953622000
54879,4986,2881,954140400
54880,4986,1939,954313200
54881,4986,1374,955782000
54882,4986,1418,955868400
54883,4986,13294,959151600
54884,4986,1191,962521200
54885,4986,497,963039600
54886,4986,127,969087600
54887,4986,1333,985935600
54888,4986,13255,992847600
54889,4987,1176,943772400
54890,4987,2448,943772400
54891,4987,4880,943772400
54892,4987,7605,943772400
54893,4987,14292,943772400
54894,4987,20496,943772400
54895,4987,21290,943772400
54896,4987,2699,943858800
54897,4987,4940,943945200
54898,4987,2541,944290800
54899,4987,3828,944290800
54900,4987,9721,945932400
54901,4988,10433,955522800
54902,4988,1267,955609200
54903,4988,10158,957510000
54904,4988,2245,959151600
54905,4988,8167,959238000
54906,4988,19954,961052400
54907,4988,16479,966927600
54908,4989,16504,941698800
54909,4989,8778,941785200
54910,4989,195,947746800
54911,4989,1148,947746800
54912,4989,138,978764400
54913,4989,5590,1060412400
54914,4989,3760,1085209200
54915,4990,1217,989478000
54916,4990,340,992415600
54917,4990,15730,993020400
54918,4990,21291,993538800
54919,4990,15073,993625200
54920,4990,10478,994402800
54921,4990,7794,996562800
54922,4990,11552,997772400
54923,4990,2693,999846000
54924,4990,10190,1000969200
54925,4990,2844,1003820400
54926,4990,1950,1012287600
54927,4991,1061,992934000
54928,4991,2675,992934000
54929,4991,3429,992934000
54930,4991,1088,993279600
54931,4992,14420,953449200
54932,4992,9678,953967600
54933,4993,10416,993106800
54934,4993,12145,993106800
54935,4993,19065,1004425200
54936,4993,11458,1005548400
54937,4993,15310,1005634800
54938,4993,7805,1005894000
54939,4993,4438,1008572400
54940,4993,8176,1014361200
54941,4993,3826,1018508400
54942,4993,17619,1029999600
54943,4993,15280,1035961200
54944,4993,10210,1036566000
54945,4993,292,1037948400
54946,4993,12756,1043132400
54947,4993,4198,1044255600
54948,4993,12035,1044428400
54949,4993,15209,1046242800
54950,4993,16749,1047538800
54951,4993,694,1047884400
54952,4993,15244,1048575600
54953,4993,21292,1048748400
54954,4993,15226,1068534000
54955,4993,2791,1071126000
54956,4993,10334,1071730800
54957,4993,12633,1083049200
54958,4994,740,976604400
54959,4994,5313,976690800
54960,4994,7562,977468400
54961,4994,2272,977900400
54962,4994,937,978850800
54963,4994,3769,978850800
54964,4994,8501,978850800
54965,4994,10682,978850800
54966,4994,3209,979023600
54967,4994,21293,980924400
54968,4995,187,1201158000
54969,4995,1307,1201158000
54970,4995,6072,1201158000
54971,4995,9974,1201158000
54972,4995,10127,1201158000
54973,4995,104,1201503600
54974,4995,2275,1201503600
54975,4995,1413,1204009200
54976,4996,5921,1012028400
54977,4996,7690,1012028400
54978,4996,21295,1012028400
54979,4996,21294,1036393200
54980,4997,687,1174287600
54981,4997,728,1174287600
54982,4997,10702,1174287600
54983,4997,12474,1174374000
54984,4998,3691,950252400
54985,4998,86,951634800
54986,4998,369,951634800
54987,4999,9121,963385200
54988,4999,59,963471600
54989,4999,1871,963817200
54990,4999,2691,964162800
54991,4999,3897,964681200
54992,4999,2694,975049200
54993,5000,3899,947919600
54994,5000,10313,947919600
54995,5000,2471,948351600
54996,5000,5048,958546800
54997,5000,655,958633200
54998,5000,1202,958633200
54999,5001,6339,945414000
55000,5001,18286,945414000
55001,5001,20525,945414000
55002,5001,885,946191600
55003,5001,6577,955090800
55004,5002,3573,970297200
55005,5002,8833,970297200
55006,5002,1610,970383600
55007,5002,2407,970470000
55008,5002,427,1005375600
55009,5003,2830,954226800
55010,5003,20913,954226800
55011,5003,2641,954313200
55012,5003,5189,954313200
55013,5003,7730,954313200
55014,5003,16663,954313200
55015,5003,20884,954313200
55016,5003,21300,954313200
55017,5003,1107,954399600
55018,5003,7263,954486000
55019,5003,1133,960447600
55020,5003,15455,963730800
55021,5003,9979,963817200
55022,5003,13326,963817200
55023,5004,261,949734000
55024,5004,2806,949734000
55025,5004,6819,949734000
55026,5004,7355,949734000
55027,5004,13604,949734000
55028,5004,2447,949820400
55029,5004,2488,949820400
55030,5004,1246,950166000
55031,5004,152,954226800
55032,5004,1255,954226800
55033,5004,7569,955350000
55034,5004,326,955782000
55035,5004,2408,957682800
55036,5005,2383,963126000
55037,5005,572,963298800
55038,5005,906,964422000
55039,5005,1831,964681200
55040,5005,9434,964854000
55041,5005,1900,965286000
55042,5006,3346,1253862000
55043,5006,6023,1279609200
55044,5006,20619,1290582000
55045,5006,5883,1292914800
55046,5007,3993,1183014000
55047,5007,7838,1199862000
55048,5007,687,1207638000
55049,5007,2754,1252911600
55050,5008,11877,940662000
55051,5008,3927,940834800
55052,5008,1431,941612400
55053,5008,1868,942044400
55054,5009,34,988268400
55055,5009,2083,988268400
55056,5009,2241,988268400
55057,5009,11529,988441200
55058,5009,241,988786800
55059,5009,6819,988786800
55060,5009,5299,996994800
55061,5010,11148,954399600
55062,5010,21302,954486000
55063,5010,12966,956818800
55064,5010,20579,959324400
55065,5011,5062,945414000
55066,5011,1840,947401200
55067,5011,1811,947487600
55068,5011,10576,947487600
55069,5011,21303,947487600
55070,5011,9703,947660400
55071,5011,452,948265200
55072,5012,3619,1138950000
55073,5012,18916,1139122800
55074,5012,19004,1141369200
55075,5012,3611,1148108400
55076,5013,5981,947487600
55077,5013,8105,947487600
55078,5013,4522,947574000
55079,5013,8709,947660400
55080,5013,2045,947746800
55081,5013,2883,948265200
55082,5013,5289,948610800
55083,5013,6784,948610800
55084,5013,12749,948697200
55085,5013,14201,948697200
55086,5014,245,947142000
55087,5014,565,947228400
55088,5014,2525,948438000
55089,5014,13344,948438000
55090,5015,2459,950770800
55091,5015,1682,951202800
55092,5015,6231,951289200
55093,5015,1257,951462000
55094,5016,4904,948697200
55095,5016,7178,948697200
55096,5016,63,948783600
55097,5016,231,948783600
55098,5016,313,948783600
55099,5016,17953,948783600
55100,5016,1811,949647600
55101,5016,2455,958201200
55102,5016,4821,958201200
55103,5017,13725,1104217200
55104,5017,21305,1104303600
55105,5017,5875,1127286000
55106,5017,9720,1127977200
55107,5018,9714,1157094000
55108,5018,21243,1158562800
55109,5018,8728,1160895600
55110,5018,149,1161932400
55111,5019,1781,957942000
55112,5019,17179,962262000
55113,5020,9885,943599600
55114,5020,10053,943599600
55115,5020,11152,943599600
55116,5020,2826,946796400
55117,5020,5220,946796400
55118,5020,16789,948006000
55119,5020,14184,948092400
55120,5020,11334,948438000
55121,5020,829,949215600
55122,5020,2351,949215600
55123,5020,1202,950425200
55124,5020,2257,950511600
55125,5020,2070,963730800
55126,5021,2193,946278000
55127,5021,1865,947574000
55128,5021,7409,947660400
55129,5021,18970,947746800
55130,5021,369,947833200
55131,5021,12769,947833200
55132,5021,5079,948178800
55133,5021,9226,948610800
55134,5021,1033,949215600
55135,5021,5057,949388400
55136,5021,14417,949906800
55137,5021,3245,955004400
55138,5021,7435,957682800
55139,5021,21308,957855600
55140,5021,4524,958114800
55141,5021,4281,958633200
55142,5021,7284,958633200
55143,5021,12141,958719600
55144,5021,4860,959842800
55145,5021,1881,960447600
55146,5021,301,966409200
55147,5021,1694,967014000
55148,5021,10091,967014000
55149,5021,13975,968396400
55150,5021,6442,970642800
55151,5021,3196,980838000
55152,5021,21307,982047600
55153,5021,6970,983689200
55154,5022,2672,1171090800
55155,5022,15826,1171090800
55156,5022,15845,1187766000
55157,5022,9444,1192604400
55158,5023,2693,965113200
55159,5023,21309,965113200
55160,5023,4092,967186800
55161,5023,7238,967186800
55162,5023,2680,967273200
55163,5023,8544,969087600
55164,5023,667,971334000
55165,5024,2371,954918000
55166,5024,9870,955090800
55167,5024,2416,955436400
55168,5024,2706,956127600
55169,5024,2454,956386800
55170,5024,5229,956386800
55171,5024,5183,956646000
55172,5025,1140,962434800
55173,5025,3210,962521200
55174,5025,21311,962521200
55175,5025,14039,962607600
55176,5025,1792,962694000
55177,5025,19269,962780400
55178,5025,2437,962953200
55179,5026,2045,947142000
55180,5026,5233,947142000
55181,5026,133,948092400
55182,5026,12424,959842800
55183,5026,4840,963730800
55184,5026,2798,964508400
55185,5026,15931,964767600
55186,5026,20609,968569200
55187,5026,2073,968914800
55188,5027,4670,951202800
55189,5027,3810,952326000
55190,5027,4386,960361200
55191,5027,1605,962521200
55192,5027,17382,963385200
55193,5027,10401,969346800
55194,5027,11815,971852400
55195,5027,3905,975567600
55196,5027,17821,987836400
55197,5027,15688,1045206000
55198,5028,2471,960620400
55199,5028,3818,961743600
55200,5028,981,961830000
55201,5028,63,962780400
55202,5028,11656,966582000
55203,5028,10331,967014000
55204,5028,5400,970297200
55205,5028,4889,980578800
55206,5028,6736,984639600
55207,5028,5995,986713200
55208,5029,445,953622000
55209,5029,4266,963471600
55210,5029,1476,963558000
55211,5029,3540,963558000
55212,5029,4852,963558000
55213,5029,11904,963558000
55214,5029,2963,963644400
55215,5029,7547,963644400
55216,5029,14208,963644400
55217,5029,30,963730800
55218,5029,8236,963730800
55219,5029,21312,963730800
55220,5029,1707,963817200
55221,5029,7969,966668400
55222,5030,4528,985590000
55223,5030,2353,985676400
55224,5030,3891,985935600
55225,5030,6135,1025247600
55226,5031,20822,1028617200
55227,5031,20818,1053759600
55228,5032,66,949215600
55229,5032,14332,949647600
55230,5032,12551,950338800
55231,5032,14329,950425200
55232,5032,4275,951462000
55233,5032,4519,951980400
55234,5032,4529,951980400
55235,5032,5977,952585200
55236,5032,5526,953103600
55237,5032,21316,953190000
55238,5032,8105,953708400
55239,5032,9890,953881200
